t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
2.508333e+01,4.122581e+01,2.638596e+01,8.782269e+03,8.103537e+02,1.789280e+03,1.554351e+02,6.549185e+02,1.049472e+04,2.684455e+01,1.413138e+03,2.114299e+03,1.181881e+01,3.254411e-01,7.678349e+04,3.821283e-04
2.516667e+01,4.122975e+01,2.638710e+01,8.781193e+03,8.129880e+02,1.789758e+03,1.559721e+02,6.570160e+02,1.049476e+04,2.684573e+01,1.413136e+03,2.114304e+03,1.181372e+01,3.254453e-01,7.674961e+04,3.821288e-04
2.525000e+01,4.123369e+01,2.638824e+01,8.780117e+03,8.156221e+02,1.790237e+03,1.565091e+02,6.591129e+02,1.049481e+04,2.684691e+01,1.413134e+03,2.114308e+03,1.180864e+01,3.254495e-01,7.671575e+04,3.821294e-04
2.533333e+01,4.123762e+01,2.638938e+01,8.779041e+03,8.182558e+02,1.790715e+03,1.570463e+02,6.612094e+02,1.049486e+04,2.684809e+01,1.413132e+03,2.114313e+03,1.180356e+01,3.254537e-01,7.668191e+04,3.821300e-04
2.541667e+01,4.124156e+01,2.639052e+01,8.777965e+03,8.208892e+02,1.791193e+03,1.575837e+02,6.633055e+02,1.049491e+04,2.684926e+01,1.413130e+03,2.114317e+03,1.179848e+01,3.254579e-01,7.664810e+04,3.821306e-04
2.550000e+01,4.124550e+01,2.639165e+01,8.776889e+03,8.235222e+02,1.791671e+03,1.581212e+02,6.654010e+02,1.049495e+04,2.685044e+01,1.413127e+03,2.114321e+03,1.179341e+01,3.254621e-01,7.661432e+04,3.821311e-04
2.558333e+01,4.124943e+01,2.639279e+01,8.775813e+03,8.261550e+02,1.792150e+03,1.586588e+02,6.674961e+02,1.049500e+04,2.685162e+01,1.413125e+03,2.114326e+03,1.178834e+01,3.254663e-01,7.658056e+04,3.821317e-04
2.566667e+01,4.125336e+01,2.639393e+01,8.774738e+03,8.287874e+02,1.792627e+03,1.591966e+02,6.695908e+02,1.049505e+04,2.685279e+01,1.413123e+03,2.114330e+03,1.178327e+01,3.254705e-01,7.654682e+04,3.821323e-04
2.575000e+01,4.125730e+01,2.639506e+01,8.773662e+03,8.314195e+02,1.793105e+03,1.597346e+02,6.716849e+02,1.049510e+04,2.685397e+01,1.413121e+03,2.114335e+03,1.177821e+01,3.254747e-01,7.651311e+04,3.821329e-04
2.583333e+01,4.126123e+01,2.639620e+01,8.772586e+03,8.340513e+02,1.793583e+03,1.602726e+02,6.737786e+02,1.049514e+04,2.685514e+01,1.413119e+03,2.114339e+03,1.177315e+01,3.254789e-01,7.647942e+04,3.821334e-04
2.591667e+01,4.126516e+01,2.639733e+01,8.771510e+03,8.366827e+02,1.794061e+03,1.608109e+02,6.758719e+02,1.049519e+04,2.685631e+01,1.413117e+03,2.114344e+03,1.176810e+01,3.254831e-01,7.644576e+04,3.821340e-04
2.600000e+01,4.126909e+01,2.639846e+01,8.770434e+03,8.393138e+02,1.794538e+03,1.613492e+02,6.779646e+02,1.049524e+04,2.685749e+01,1.413115e+03,2.114348e+03,1.176305e+01,3.254873e-01,7.641213e+04,3.821346e-04
2.608333e+01,4.127302e+01,2.639960e+01,8.769358e+03,8.419447e+02,1.795016e+03,1.618877e+02,6.800569e+02,1.049529e+04,2.685866e+01,1.413113e+03,2.114353e+03,1.175800e+01,3.254915e-01,7.637851e+04,3.821352e-04
2.616667e+01,4.127695e+01,2.640073e+01,8.768283e+03,8.445751e+02,1.795493e+03,1.624264e+02,6.821488e+02,1.049533e+04,2.685983e+01,1.413110e+03,2.114357e+03,1.175296e+01,3.254957e-01,7.634493e+04,3.821357e-04
2.625000e+01,4.128087e+01,2.640186e+01,8.767207e+03,8.472053e+02,1.795970e+03,1.629652e+02,6.842401e+02,1.049538e+04,2.686100e+01,1.413108e+03,2.114361e+03,1.174792e+01,3.254999e-01,7.631136e+04,3.821363e-04
2.633333e+01,4.128480e+01,2.640299e+01,8.766131e+03,8.498351e+02,1.796447e+03,1.635041e+02,6.863310e+02,1.049543e+04,2.686217e+01,1.413106e+03,2.114366e+03,1.174288e+01,3.255041e-01,7.627783e+04,3.821369e-04
2.641667e+01,4.128873e+01,2.640412e+01,8.765056e+03,8.524647e+02,1.796924e+03,1.640432e+02,6.884215e+02,1.049548e+04,2.686334e+01,1.413104e+03,2.114370e+03,1.173785e+01,3.255083e-01,7.624431e+04,3.821375e-04
2.650000e+01,4.129265e+01,2.640525e+01,8.763980e+03,8.550939e+02,1.797401e+03,1.645824e+02,6.905115e+02,1.049552e+04,2.686451e+01,1.413102e+03,2.114375e+03,1.173282e+01,3.255125e-01,7.621082e+04,3.821380e-04
2.658333e+01,4.129657e+01,2.640638e+01,8.762904e+03,8.577227e+02,1.797878e+03,1.651218e+02,6.926010e+02,1.049557e+04,2.686568e+01,1.413100e+03,2.114379e+03,1.172779e+01,3.255167e-01,7.617736e+04,3.821386e-04
2.666667e+01,4.130050e+01,2.640751e+01,8.761829e+03,8.603513e+02,1.798355e+03,1.656613e+02,6.946900e+02,1.049562e+04,2.686685e+01,1.413098e+03,2.114384e+03,1.172277e+01,3.255209e-01,7.614392e+04,3.821392e-04
2.675000e+01,4.130442e+01,2.640864e+01,8.760753e+03,8.629795e+02,1.798831e+03,1.662009e+02,6.967786e+02,1.049567e+04,2.686802e+01,1.413096e+03,2.114388e+03,1.171775e+01,3.255251e-01,7.611051e+04,3.821397e-04
2.683333e+01,4.130834e+01,2.640977e+01,8.759677e+03,8.656074e+02,1.799308e+03,1.667407e+02,6.988667e+02,1.049571e+04,2.686919e+01,1.413093e+03,2.114392e+03,1.171274e+01,3.255293e-01,7.607712e+04,3.821403e-04
2.691667e+01,4.131226e+01,2.641090e+01,8.758602e+03,8.682350e+02,1.799784e+03,1.672806e+02,7.009543e+02,1.049576e+04,2.687035e+01,1.413091e+03,2.114397e+03,1.170773e+01,3.255335e-01,7.604375e+04,3.821409e-04
2.700000e+01,4.131618e+01,2.641202e+01,8.757526e+03,8.708622e+02,1.800260e+03,1.678207e+02,7.030415e+02,1.049581e+04,2.687152e+01,1.413089e+03,2.114401e+03,1.170272e+01,3.255376e-01,7.601041e+04,3.821415e-04
2.708333e+01,4.132010e+01,2.641315e+01,8.756451e+03,8.734892e+02,1.800736e+03,1.683609e+02,7.051282e+02,1.049586e+04,2.687269e+01,1.413087e+03,2.114406e+03,1.169772e+01,3.255418e-01,7.597709e+04,3.821420e-04
2.716667e+01,4.132402e+01,2.641428e+01,8.755375e+03,8.761158e+02,1.801212e+03,1.689013e+02,7.072145e+02,1.049590e+04,2.687385e+01,1.413085e+03,2.114410e+03,1.169272e+01,3.255460e-01,7.594380e+04,3.821426e-04
2.725000e+01,4.132793e+01,2.641540e+01,8.754300e+03,8.787421e+02,1.801688e+03,1.694418e+02,7.093003e+02,1.049595e+04,2.687502e+01,1.413083e+03,2.114414e+03,1.168772e+01,3.255502e-01,7.591053e+04,3.821432e-04
2.733333e+01,4.133185e+01,2.641653e+01,8.753224e+03,8.813680e+02,1.802164e+03,1.699825e+02,7.113856e+02,1.049600e+04,2.687618e+01,1.413081e+03,2.114419e+03,1.168273e+01,3.255544e-01,7.587729e+04,3.821438e-04
2.741667e+01,4.133577e+01,2.641765e+01,8.752149e+03,8.839937e+02,1.802640e+03,1.705233e+02,7.134704e+02,1.049604e+04,2.687734e+01,1.413079e+03,2.114423e+03,1.167774e+01,3.255586e-01,7.584407e+04,3.821443e-04
2.750000e+01,4.133968e+01,2.641878e+01,8.751073e+03,8.866190e+02,1.803116e+03,1.710642e+02,7.155548e+02,1.049609e+04,2.687851e+01,1.413077e+03,2.114428e+03,1.167276e+01,3.255627e-01,7.581088e+04,3.821449e-04
2.758333e+01,4.134359e+01,2.641990e+01,8.749998e+03,8.892440e+02,1.803591e+03,1.716053e+02,7.176387e+02,1.049614e+04,2.687967e+01,1.413074e+03,2.114432e+03,1.166777e+01,3.255669e-01,7.577771e+04,3.821455e-04
2.766667e+01,4.134751e+01,2.642102e+01,8.748922e+03,8.918687e+02,1.804066e+03,1.721465e+02,7.197222e+02,1.049619e+04,2.688083e+01,1.413072e+03,2.114437e+03,1.166279e+01,3.255711e-01,7.574456e+04,3.821460e-04
2.775000e+01,4.135142e+01,2.642214e+01,8.747847e+03,8.944930e+02,1.804542e+03,1.726878e+02,7.218052e+02,1.049623e+04,2.688199e+01,1.413070e+03,2.114441e+03,1.165782e+01,3.255753e-01,7.571144e+04,3.821466e-04
2.783333e+01,4.135533e+01,2.642327e+01,8.746772e+03,8.971171e+02,1.805017e+03,1.732294e+02,7.238877e+02,1.049628e+04,2.688315e+01,1.413068e+03,2.114445e+03,1.165285e+01,3.255795e-01,7.567834e+04,3.821472e-04
2.791667e+01,4.135924e+01,2.642439e+01,8.745696e+03,8.997408e+02,1.805492e+03,1.737710e+02,7.259698e+02,1.049633e+04,2.688431e+01,1.413066e+03,2.114450e+03,1.164788e+01,3.255836e-01,7.564527e+04,3.821478e-04
2.800000e+01,4.136315e+01,2.642551e+01,8.744621e+03,9.023642e+02,1.805967e+03,1.743128e+02,7.280514e+02,1.049637e+04,2.688547e+01,1.413064e+03,2.114454e+03,1.164292e+01,3.255878e-01,7.561222e+04,3.821483e-04
2.808333e+01,4.136706e+01,2.642663e+01,8.743546e+03,9.049872e+02,1.806442e+03,1.748547e+02,7.301325e+02,1.049642e+04,2.688663e+01,1.413062e+03,2.114459e+03,1.163796e+01,3.255920e-01,7.557919e+04,3.821489e-04
2.816667e+01,4.137096e+01,2.642775e+01,8.742471e+03,9.076100e+02,1.806917e+03,1.753968e+02,7.322132e+02,1.049647e+04,2.688779e+01,1.413060e+03,2.114463e+03,1.163300e+01,3.255961e-01,7.554619e+04,3.821495e-04
2.825000e+01,4.137487e+01,2.642887e+01,8.741395e+03,9.102324e+02,1.807391e+03,1.759390e+02,7.342934e+02,1.049652e+04,2.688895e+01,1.413058e+03,2.114467e+03,1.162805e+01,3.256003e-01,7.551322e+04,3.821500e-04
2.833333e+01,4.137878e+01,2.642998e+01,8.740320e+03,9.128545e+02,1.807866e+03,1.764814e+02,7.363731e+02,1.049656e+04,2.689011e+01,1.413055e+03,2.114472e+03,1.162310e+01,3.256045e-01,7.548026e+04,3.821506e-04
2.841667e+01,4.138268e+01,2.643110e+01,8.739245e+03,9.154763e+02,1.808340e+03,1.770239e+02,7.384524e+02,1.049661e+04,2.689126e+01,1.413053e+03,2.114476e+03,1.161815e+01,3.256087e-01,7.544734e+04,3.821512e-04
2.850000e+01,4.138658e+01,2.643222e+01,8.738170e+03,9.180977e+02,1.808815e+03,1.775665e+02,7.405312e+02,1.049666e+04,2.689242e+01,1.413051e+03,2.114481e+03,1.161321e+01,3.256128e-01,7.541443e+04,3.821517e-04
2.858333e+01,4.139049e+01,2.643334e+01,8.737095e+03,9.207188e+02,1.809289e+03,1.781093e+02,7.426095e+02,1.049670e+04,2.689357e+01,1.413049e+03,2.114485e+03,1.160827e+01,3.256170e-01,7.538155e+04,3.821523e-04
2.866667e+01,4.139439e+01,2.643445e+01,8.736020e+03,9.233396e+02,1.809763e+03,1.786522e+02,7.446874e+02,1.049675e+04,2.689473e+01,1.413047e+03,2.114489e+03,1.160334e+01,3.256212e-01,7.534870e+04,3.821529e-04
2.875000e+01,4.139829e+01,2.643557e+01,8.734944e+03,9.259601e+02,1.810237e+03,1.791953e+02,7.467648e+02,1.049680e+04,2.689588e+01,1.413045e+03,2.114494e+03,1.159840e+01,3.256253e-01,7.531586e+04,3.821535e-04
2.883333e+01,4.140219e+01,2.643668e+01,8.733869e+03,9.285803e+02,1.810711e+03,1.797385e+02,7.488418e+02,1.049685e+04,2.689704e+01,1.413043e+03,2.114498e+03,1.159348e+01,3.256295e-01,7.528306e+04,3.821540e-04
2.891667e+01,4.140609e+01,2.643780e+01,8.732794e+03,9.312001e+02,1.811185e+03,1.802819e+02,7.509183e+02,1.049689e+04,2.689819e+01,1.413041e+03,2.114503e+03,1.158855e+01,3.256336e-01,7.525027e+04,3.821546e-04
2.900000e+01,4.140999e+01,2.643891e+01,8.731719e+03,9.338196e+02,1.811658e+03,1.808254e+02,7.529943e+02,1.049694e+04,2.689935e+01,1.413039e+03,2.114507e+03,1.158363e+01,3.256378e-01,7.521751e+04,3.821552e-04
2.908333e+01,4.141389e+01,2.644003e+01,8.730644e+03,9.364388e+02,1.812132e+03,1.813690e+02,7.550698e+02,1.049699e+04,2.690050e+01,1.413037e+03,2.114511e+03,1.157871e+01,3.256420e-01,7.518478e+04,3.821557e-04
2.916667e+01,4.141778e+01,2.644114e+01,8.729569e+03,9.390577e+02,1.812605e+03,1.819128e+02,7.571449e+02,1.049703e+04,2.690165e+01,1.413034e+03,2.114516e+03,1.157380e+01,3.256461e-01,7.515206e+04,3.821563e-04
2.925000e+01,4.142168e+01,2.644225e+01,8.728494e+03,9.416763e+02,1.813079e+03,1.824567e+02,7.592195e+02,1.049708e+04,2.690280e+01,1.413032e+03,2.114520e+03,1.156889e+01,3.256503e-01,7.511938e+04,3.821569e-04
2.933333e+01,4.142557e+01,2.644336e+01,8.727419e+03,9.442945e+02,1.813552e+03,1.830008e+02,7.612937e+02,1.049713e+04,2.690395e+01,1.413030e+03,2.114524e+03,1.156398e+01,3.256544e-01,7.508671e+04,3.821574e-04
2.941667e+01,4.142947e+01,2.644447e+01,8.726345e+03,9.469124e+02,1.814025e+03,1.835450e+02,7.633674e+02,1.049718e+04,2.690510e+01,1.413028e+03,2.114529e+03,1.155908e+01,3.256586e-01,7.505407e+04,3.821580e-04
2.950000e+01,4.143336e+01,2.644559e+01,8.725270e+03,9.495300e+02,1.814498e+03,1.840893e+02,7.654406e+02,1.049722e+04,2.690625e+01,1.413026e+03,2.114533e+03,1.155418e+01,3.256627e-01,7.502145e+04,3.821586e-04
2.958333e+01,4.143725e+01,2.644670e+01,8.724195e+03,9.521472e+02,1.814971e+03,1.846338e+02,7.675134e+02,1.049727e+04,2.690740e+01,1.413024e+03,2.114538e+03,1.154928e+01,3.256669e-01,7.498886e+04,3.821591e-04
2.966667e+01,4.144115e+01,2.644781e+01,8.723120e+03,9.547642e+02,1.815444e+03,1.851785e+02,7.695857e+02,1.049732e+04,2.690855e+01,1.413022e+03,2.114542e+03,1.154439e+01,3.256710e-01,7.495629e+04,3.821597e-04
2.975000e+01,4.144504e+01,2.644891e+01,8.722045e+03,9.573808e+02,1.815917e+03,1.857232e+02,7.716575e+02,1.049736e+04,2.690970e+01,1.413020e+03,2.114546e+03,1.153950e+01,3.256752e-01,7.492375e+04,3.821603e-04
2.983333e+01,4.144893e+01,2.645002e+01,8.720970e+03,9.599971e+02,1.816390e+03,1.862682e+02,7.737289e+02,1.049741e+04,2.691084e+01,1.413018e+03,2.114551e+03,1.153461e+01,3.256794e-01,7.489123e+04,3.821609e-04
2.991667e+01,4.145281e+01,2.645113e+01,8.719896e+03,9.626130e+02,1.816862e+03,1.868132e+02,7.757998e+02,1.049746e+04,2.691199e+01,1.413015e+03,2.114555e+03,1.152973e+01,3.256835e-01,7.485873e+04,3.821614e-04
3.000000e+01,4.145670e+01,2.645224e+01,8.718821e+03,9.652287e+02,1.817335e+03,1.873584e+02,7.778703e+02,1.049750e+04,2.691314e+01,1.413013e+03,2.114560e+03,1.152485e+01,3.256876e-01,7.482625e+04,3.821620e-04
3.008333e+01,4.146059e+01,2.645335e+01,8.717746e+03,9.678440e+02,1.817807e+03,1.879038e+02,7.799402e+02,1.049755e+04,2.691428e+01,1.413011e+03,2.114564e+03,1.151998e+01,3.256918e-01,7.479380e+04,3.821626e-04
3.016667e+01,4.146448e+01,2.645445e+01,8.716672e+03,9.704590e+02,1.818279e+03,1.884492e+02,7.820098e+02,1.049760e+04,2.691543e+01,1.413009e+03,2.114568e+03,1.151511e+01,3.256959e-01,7.476138e+04,3.821631e-04
3.025000e+01,4.146836e+01,2.645556e+01,8.715597e+03,9.730737e+02,1.818751e+03,1.889949e+02,7.840788e+02,1.049765e+04,2.691657e+01,1.413007e+03,2.114573e+03,1.151024e+01,3.257001e-01,7.472897e+04,3.821637e-04
3.033333e+01,4.147225e+01,2.645666e+01,8.714522e+03,9.756880e+02,1.819223e+03,1.895406e+02,7.861474e+02,1.049769e+04,2.691772e+01,1.413005e+03,2.114577e+03,1.150537e+01,3.257042e-01,7.469659e+04,3.821643e-04
3.041667e+01,4.147613e+01,2.645777e+01,8.713448e+03,9.783021e+02,1.819695e+03,1.900865e+02,7.882155e+02,1.049774e+04,2.691886e+01,1.413003e+03,2.114581e+03,1.150051e+01,3.257084e-01,7.466424e+04,3.821648e-04
3.050000e+01,4.148001e+01,2.645887e+01,8.712373e+03,9.809158e+02,1.820167e+03,1.906326e+02,7.902832e+02,1.049779e+04,2.692000e+01,1.413001e+03,2.114586e+03,1.149565e+01,3.257125e-01,7.463191e+04,3.821654e-04
3.058333e+01,4.148389e+01,2.645998e+01,8.711299e+03,9.835292e+02,1.820639e+03,1.911788e+02,7.923504e+02,1.049783e+04,2.692115e+01,1.412999e+03,2.114590e+03,1.149080e+01,3.257167e-01,7.459960e+04,3.821660e-04
3.066667e+01,4.148778e+01,2.646108e+01,8.710224e+03,9.861422e+02,1.821110e+03,1.917251e+02,7.944171e+02,1.049788e+04,2.692229e+01,1.412997e+03,2.114595e+03,1.148595e+01,3.257208e-01,7.456731e+04,3.821665e-04
3.075000e+01,4.149166e+01,2.646218e+01,8.709150e+03,9.887550e+02,1.821582e+03,1.922716e+02,7.964834e+02,1.049793e+04,2.692343e+01,1.412995e+03,2.114599e+03,1.148110e+01,3.257249e-01,7.453505e+04,3.821671e-04
3.083333e+01,4.149554e+01,2.646329e+01,8.708075e+03,9.913674e+02,1.822053e+03,1.928182e+02,7.985492e+02,1.049797e+04,2.692457e+01,1.412992e+03,2.114603e+03,1.147626e+01,3.257291e-01,7.450281e+04,3.821677e-04
3.091667e+01,4.149941e+01,2.646439e+01,8.707001e+03,9.939795e+02,1.822524e+03,1.933650e+02,8.006145e+02,1.049802e+04,2.692571e+01,1.412990e+03,2.114608e+03,1.147142e+01,3.257332e-01,7.447060e+04,3.821682e-04
3.100000e+01,4.150329e+01,2.646549e+01,8.705926e+03,9.965913e+02,1.822995e+03,1.939119e+02,8.026794e+02,1.049807e+04,2.692685e+01,1.412988e+03,2.114612e+03,1.146658e+01,3.257373e-01,7.443841e+04,3.821688e-04
3.108333e+01,4.150717e+01,2.646659e+01,8.704852e+03,9.992027e+02,1.823466e+03,1.944589e+02,8.047438e+02,1.049811e+04,2.692799e+01,1.412986e+03,2.114616e+03,1.146175e+01,3.257415e-01,7.440624e+04,3.821694e-04
3.116667e+01,4.151104e+01,2.646769e+01,8.703778e+03,1.001814e+03,1.823937e+03,1.950061e+02,8.068078e+02,1.049816e+04,2.692913e+01,1.412984e+03,2.114621e+03,1.145692e+01,3.257456e-01,7.437410e+04,3.821699e-04
3.125000e+01,4.151492e+01,2.646879e+01,8.702703e+03,1.004425e+03,1.824408e+03,1.955534e+02,8.088713e+02,1.049821e+04,2.693026e+01,1.412982e+03,2.114625e+03,1.145209e+01,3.257497e-01,7.434198e+04,3.821705e-04
3.133333e+01,4.151879e+01,2.646989e+01,8.701629e+03,1.007035e+03,1.824879e+03,1.961009e+02,8.109343e+02,1.049825e+04,2.693140e+01,1.412980e+03,2.114629e+03,1.144727e+01,3.257539e-01,7.430988e+04,3.821711e-04
3.141667e+01,4.152267e+01,2.647099e+01,8.700555e+03,1.009645e+03,1.825349e+03,1.966485e+02,8.129969e+02,1.049830e+04,2.693254e+01,1.412978e+03,2.114634e+03,1.144245e+01,3.257580e-01,7.427780e+04,3.821716e-04
3.150000e+01,4.152654e+01,2.647208e+01,8.699480e+03,1.012255e+03,1.825820e+03,1.971962e+02,8.150590e+02,1.049835e+04,2.693367e+01,1.412976e+03,2.114638e+03,1.143763e+01,3.257621e-01,7.424575e+04,3.821722e-04
3.158333e+01,4.153041e+01,2.647318e+01,8.698406e+03,1.014865e+03,1.826290e+03,1.977441e+02,8.171206e+02,1.049839e+04,2.693481e+01,1.412974e+03,2.114643e+03,1.143282e+01,3.257663e-01,7.421373e+04,3.821728e-04
3.166667e+01,4.153428e+01,2.647428e+01,8.697332e+03,1.017474e+03,1.826761e+03,1.982921e+02,8.191818e+02,1.049844e+04,2.693595e+01,1.412971e+03,2.114647e+03,1.142801e+01,3.257704e-01,7.418172e+04,3.821733e-04
3.175000e+01,4.153815e+01,2.647538e+01,8.696258e+03,1.020083e+03,1.827231e+03,1.988403e+02,8.212425e+02,1.049849e+04,2.693708e+01,1.412969e+03,2.114651e+03,1.142320e+01,3.257745e-01,7.414974e+04,3.821739e-04
3.183333e+01,4.154202e+01,2.647647e+01,8.695184e+03,1.022691e+03,1.827701e+03,1.993886e+02,8.233027e+02,1.049853e+04,2.693821e+01,1.412967e+03,2.114656e+03,1.141840e+01,3.257786e-01,7.411778e+04,3.821744e-04
3.191667e+01,4.154589e+01,2.647757e+01,8.694110e+03,1.025300e+03,1.828171e+03,1.999371e+02,8.253625e+02,1.049858e+04,2.693935e+01,1.412965e+03,2.114660e+03,1.141360e+01,3.257827e-01,7.408585e+04,3.821750e-04
3.200000e+01,4.154975e+01,2.647866e+01,8.693036e+03,1.027907e+03,1.828641e+03,2.004857e+02,8.274218e+02,1.049863e+04,2.694048e+01,1.412963e+03,2.114664e+03,1.140881e+01,3.257869e-01,7.405394e+04,3.821756e-04
3.208333e+01,4.155362e+01,2.647976e+01,8.691961e+03,1.030515e+03,1.829111e+03,2.010344e+02,8.294807e+02,1.049867e+04,2.694161e+01,1.412961e+03,2.114669e+03,1.140402e+01,3.257910e-01,7.402205e+04,3.821761e-04
3.216667e+01,4.155749e+01,2.648085e+01,8.690887e+03,1.033122e+03,1.829580e+03,2.015833e+02,8.315391e+02,1.049872e+04,2.694275e+01,1.412959e+03,2.114673e+03,1.139923e+01,3.257951e-01,7.399018e+04,3.821767e-04
3.225000e+01,4.156135e+01,2.648194e+01,8.689813e+03,1.035729e+03,1.830050e+03,2.021323e+02,8.335970e+02,1.049877e+04,2.694388e+01,1.412957e+03,2.114677e+03,1.139444e+01,3.257992e-01,7.395834e+04,3.821773e-04
3.233333e+01,4.156521e+01,2.648303e+01,8.688740e+03,1.038336e+03,1.830519e+03,2.026814e+02,8.356545e+02,1.049881e+04,2.694501e+01,1.412955e+03,2.114682e+03,1.138966e+01,3.258033e-01,7.392652e+04,3.821778e-04
3.241667e+01,4.156908e+01,2.648413e+01,8.687666e+03,1.040942e+03,1.830989e+03,2.032307e+02,8.377115e+02,1.049886e+04,2.694614e+01,1.412953e+03,2.114686e+03,1.138488e+01,3.258075e-01,7.389473e+04,3.821784e-04
3.250000e+01,4.157294e+01,2.648522e+01,8.686592e+03,1.043548e+03,1.831458e+03,2.037802e+02,8.397680e+02,1.049891e+04,2.694727e+01,1.412951e+03,2.114690e+03,1.138011e+01,3.258116e-01,7.386296e+04,3.821790e-04
3.258333e+01,4.157680e+01,2.648631e+01,8.685518e+03,1.046154e+03,1.831927e+03,2.043297e+02,8.418241e+02,1.049895e+04,2.694840e+01,1.412949e+03,2.114695e+03,1.137534e+01,3.258157e-01,7.383121e+04,3.821795e-04
3.266667e+01,4.158066e+01,2.648740e+01,8.684444e+03,1.048759e+03,1.832396e+03,2.048795e+02,8.438797e+02,1.049900e+04,2.694952e+01,1.412946e+03,2.114699e+03,1.137057e+01,3.258198e-01,7.379948e+04,3.821801e-04
3.275000e+01,4.158452e+01,2.648849e+01,8.683370e+03,1.051364e+03,1.832865e+03,2.054293e+02,8.459349e+02,1.049905e+04,2.695065e+01,1.412944e+03,2.114703e+03,1.136580e+01,3.258239e-01,7.376778e+04,3.821807e-04
3.283333e+01,4.158838e+01,2.648958e+01,8.682296e+03,1.053969e+03,1.833334e+03,2.059793e+02,8.479895e+02,1.049909e+04,2.695178e+01,1.412942e+03,2.114708e+03,1.136104e+01,3.258280e-01,7.373610e+04,3.821812e-04
3.291667e+01,4.159223e+01,2.649067e+01,8.681223e+03,1.056573e+03,1.833803e+03,2.065295e+02,8.500438e+02,1.049914e+04,2.695291e+01,1.412940e+03,2.114712e+03,1.135629e+01,3.258321e-01,7.370444e+04,3.821818e-04
3.300000e+01,4.159609e+01,2.649176e+01,8.680149e+03,1.059177e+03,1.834271e+03,2.070798e+02,8.520975e+02,1.049919e+04,2.695403e+01,1.412938e+03,2.114716e+03,1.135153e+01,3.258362e-01,7.367281e+04,3.821823e-04
3.308333e+01,4.159995e+01,2.649284e+01,8.679075e+03,1.061781e+03,1.834740e+03,2.076302e+02,8.541508e+02,1.049923e+04,2.695516e+01,1.412936e+03,2.114721e+03,1.134678e+01,3.258404e-01,7.364120e+04,3.821829e-04
3.316667e+01,4.160380e+01,2.649393e+01,8.678002e+03,1.064384e+03,1.835208e+03,2.081807e+02,8.562037e+02,1.049928e+04,2.695628e+01,1.412934e+03,2.114725e+03,1.134203e+01,3.258445e-01,7.360961e+04,3.821835e-04
3.325000e+01,4.160766e+01,2.649502e+01,8.676928e+03,1.066987e+03,1.835676e+03,2.087314e+02,8.582561e+02,1.049933e+04,2.695741e+01,1.412932e+03,2.114729e+03,1.133729e+01,3.258486e-01,7.357804e+04,3.821840e-04
3.333333e+01,4.161151e+01,2.649610e+01,8.675854e+03,1.069590e+03,1.836145e+03,2.092823e+02,8.603080e+02,1.049937e+04,2.695853e+01,1.412930e+03,2.114734e+03,1.133255e+01,3.258527e-01,7.354650e+04,3.821846e-04
3.341667e+01,4.161536e+01,2.649719e+01,8.674781e+03,1.072193e+03,1.836613e+03,2.098333e+02,8.623594e+02,1.049942e+04,2.695966e+01,1.412928e+03,2.114738e+03,1.132781e+01,3.258568e-01,7.351498e+04,3.821852e-04
3.350000e+01,4.161921e+01,2.649828e+01,8.673707e+03,1.074795e+03,1.837081e+03,2.103844e+02,8.644104e+02,1.049947e+04,2.696078e+01,1.412926e+03,2.114742e+03,1.132308e+01,3.258609e-01,7.348348e+04,3.821857e-04
3.358333e+01,4.162306e+01,2.649936e+01,8.672634e+03,1.077397e+03,1.837548e+03,2.109357e+02,8.664609e+02,1.049951e+04,2.696190e+01,1.412924e+03,2.114747e+03,1.131835e+01,3.258650e-01,7.345201e+04,3.821863e-04
3.366667e+01,4.162691e+01,2.650044e+01,8.671560e+03,1.079998e+03,1.838016e+03,2.114871e+02,8.685110e+02,1.049956e+04,2.696302e+01,1.412921e+03,2.114751e+03,1.131362e+01,3.258691e-01,7.342056e+04,3.821868e-04
3.375000e+01,4.163076e+01,2.650153e+01,8.670487e+03,1.082599e+03,1.838484e+03,2.120386e+02,8.705606e+02,1.049960e+04,2.696415e+01,1.412919e+03,2.114755e+03,1.130890e+01,3.258732e-01,7.338913e+04,3.821874e-04
3.383333e+01,4.163461e+01,2.650261e+01,8.669413e+03,1.085200e+03,1.838951e+03,2.125903e+02,8.726097e+02,1.049965e+04,2.696527e+01,1.412917e+03,2.114760e+03,1.130418e+01,3.258773e-01,7.335772e+04,3.821880e-04
3.391667e+01,4.163846e+01,2.650369e+01,8.668340e+03,1.087801e+03,1.839419e+03,2.131421e+02,8.746584e+02,1.049970e+04,2.696639e+01,1.412915e+03,2.114764e+03,1.129946e+01,3.258814e-01,7.332634e+04,3.821885e-04
3.400000e+01,4.164230e+01,2.650477e+01,8.667267e+03,1.090401e+03,1.839886e+03,2.136941e+02,8.767066e+02,1.049974e+04,2.696751e+01,1.412913e+03,2.114768e+03,1.129474e+01,3.258855e-01,7.329498e+04,3.821891e-04
