t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
2.108333e+01,5.090113e+01,2.796698e+01,5.520239e+03,5.554094e+02,0.000000e+00,0.000000e+00,5.554094e+02,1.060927e+04,2.848187e+01,1.407913e+03,2.124770e+03,4.476738e+00,3.353131e-01,2.836763e+04,3.835463e-04
2.116667e+01,5.093370e+01,2.796664e+01,5.507419e+03,5.570617e+02,0.000000e+00,0.000000e+00,5.570617e+02,1.060965e+04,2.848152e+01,1.407896e+03,2.124803e+03,4.463332e+00,3.353448e-01,2.828046e+04,3.835511e-04
2.125000e+01,5.096620e+01,2.796626e+01,5.494619e+03,5.587101e+02,0.000000e+00,0.000000e+00,5.587101e+02,1.061003e+04,2.848112e+01,1.407878e+03,2.124837e+03,4.450005e+00,3.353763e-01,2.819381e+04,3.835559e-04
2.133333e+01,5.099862e+01,2.796582e+01,5.481839e+03,5.603546e+02,0.000000e+00,0.000000e+00,5.603546e+02,1.061040e+04,2.848066e+01,1.407861e+03,2.124871e+03,4.436755e+00,3.354078e-01,2.810767e+04,3.835607e-04
2.141667e+01,5.103097e+01,2.796533e+01,5.469079e+03,5.619953e+02,0.000000e+00,0.000000e+00,5.619953e+02,1.061078e+04,2.848015e+01,1.407843e+03,2.124904e+03,4.423583e+00,3.354392e-01,2.802204e+04,3.835654e-04
2.150000e+01,5.106324e+01,2.796479e+01,5.456339e+03,5.636322e+02,0.000000e+00,0.000000e+00,5.636322e+02,1.061115e+04,2.847959e+01,1.407826e+03,2.124937e+03,4.410488e+00,3.354705e-01,2.793692e+04,3.835702e-04
2.158333e+01,5.109544e+01,2.796419e+01,5.443619e+03,5.652653e+02,0.000000e+00,0.000000e+00,5.652653e+02,1.061153e+04,2.847897e+01,1.407808e+03,2.124971e+03,4.397469e+00,3.355017e-01,2.785230e+04,3.835749e-04
2.166667e+01,5.112756e+01,2.796355e+01,5.430919e+03,5.668946e+02,0.000000e+00,0.000000e+00,5.668946e+02,1.061190e+04,2.847830e+01,1.407791e+03,2.125004e+03,4.384526e+00,3.355328e-01,2.776818e+04,3.835796e-04
2.175000e+01,5.115960e+01,2.796286e+01,5.418240e+03,5.685201e+02,0.000000e+00,0.000000e+00,5.685201e+02,1.061227e+04,2.847758e+01,1.407774e+03,2.125037e+03,4.371658e+00,3.355639e-01,2.768455e+04,3.835843e-04
2.183333e+01,5.119157e+01,2.796212e+01,5.405581e+03,5.701417e+02,0.000000e+00,0.000000e+00,5.701417e+02,1.061264e+04,2.847681e+01,1.407757e+03,2.125070e+03,4.358865e+00,3.355949e-01,2.760142e+04,3.835891e-04
2.191667e+01,5.122347e+01,2.796133e+01,5.392942e+03,5.717596e+02,0.000000e+00,0.000000e+00,5.717596e+02,1.061301e+04,2.847599e+01,1.407739e+03,2.125103e+03,4.346146e+00,3.356258e-01,2.751877e+04,3.835937e-04
2.200000e+01,5.125529e+01,2.796049e+01,5.380323e+03,5.733737e+02,0.000000e+00,0.000000e+00,5.733737e+02,1.061338e+04,2.847511e+01,1.407722e+03,2.125136e+03,4.333501e+00,3.356566e-01,2.743661e+04,3.835984e-04
2.208333e+01,5.128704e+01,2.795959e+01,5.367725e+03,5.749840e+02,0.000000e+00,0.000000e+00,5.749840e+02,1.061375e+04,2.847418e+01,1.407705e+03,2.125169e+03,4.320928e+00,3.356873e-01,2.735493e+04,3.836031e-04
2.216667e+01,5.131871e+01,2.795865e+01,5.355147e+03,5.765906e+02,0.000000e+00,0.000000e+00,5.765906e+02,1.061411e+04,2.847320e+01,1.407688e+03,2.125201e+03,4.308428e+00,3.357179e-01,2.727372e+04,3.836078e-04
2.225000e+01,5.135030e+01,2.795766e+01,5.342590e+03,5.781934e+02,0.000000e+00,0.000000e+00,5.781934e+02,1.061448e+04,2.847217e+01,1.407671e+03,2.125234e+03,4.296000e+00,3.357485e-01,2.719299e+04,3.836124e-04
2.233333e+01,5.138183e+01,2.795662e+01,5.330053e+03,5.797924e+02,0.000000e+00,0.000000e+00,5.797924e+02,1.061485e+04,2.847109e+01,1.407654e+03,2.125266e+03,4.283644e+00,3.357790e-01,2.711273e+04,3.836170e-04
2.241667e+01,5.141328e+01,2.795553e+01,5.317537e+03,5.813876e+02,0.000000e+00,0.000000e+00,5.813876e+02,1.061521e+04,2.846996e+01,1.407637e+03,2.125299e+03,4.271359e+00,3.358094e-01,2.703294e+04,3.836217e-04
2.250000e+01,5.144465e+01,2.795440e+01,5.305042e+03,5.829791e+02,0.000000e+00,0.000000e+00,5.829791e+02,1.061557e+04,2.846878e+01,1.407620e+03,2.125331e+03,4.259144e+00,3.358397e-01,2.695361e+04,3.836263e-04
2.258333e+01,5.147595e+01,2.795321e+01,5.292567e+03,5.845669e+02,0.000000e+00,0.000000e+00,5.845669e+02,1.061594e+04,2.846755e+01,1.407603e+03,2.125364e+03,4.246999e+00,3.358699e-01,2.687474e+04,3.836309e-04
2.266667e+01,5.150718e+01,2.795198e+01,5.280113e+03,5.861510e+02,0.000000e+00,0.000000e+00,5.861510e+02,1.061630e+04,2.846626e+01,1.407586e+03,2.125396e+03,4.234923e+00,3.359001e-01,2.679633e+04,3.836355e-04
2.275000e+01,5.153834e+01,2.795069e+01,5.267680e+03,5.877313e+02,0.000000e+00,0.000000e+00,5.877313e+02,1.061666e+04,2.846493e+01,1.407569e+03,2.125428e+03,4.222917e+00,3.359301e-01,2.671837e+04,3.836401e-04
2.283333e+01,5.156942e+01,2.794936e+01,5.255268e+03,5.893078e+02,0.000000e+00,0.000000e+00,5.893078e+02,1.061702e+04,2.846355e+01,1.407553e+03,2.125460e+03,4.210979e+00,3.359601e-01,2.664086e+04,3.836447e-04
2.291667e+01,5.160042e+01,2.794798e+01,5.242876e+03,5.908807e+02,0.000000e+00,0.000000e+00,5.908807e+02,1.061738e+04,2.846211e+01,1.407536e+03,2.125492e+03,4.199109e+00,3.359900e-01,2.656380e+04,3.836492e-04
2.300000e+01,5.163136e+01,2.794656e+01,5.230506e+03,5.924499e+02,0.000000e+00,0.000000e+00,5.924499e+02,1.061773e+04,2.846063e+01,1.407519e+03,2.125524e+03,4.187307e+00,3.360199e-01,2.648718e+04,3.836538e-04
2.308333e+01,5.166222e+01,2.794508e+01,5.218156e+03,5.940153e+02,0.000000e+00,0.000000e+00,5.940153e+02,1.061809e+04,2.845910e+01,1.407502e+03,2.125555e+03,4.175571e+00,3.360496e-01,2.641100e+04,3.836583e-04
2.316667e+01,5.169301e+01,2.794356e+01,5.205827e+03,5.955770e+02,0.000000e+00,0.000000e+00,5.955770e+02,1.061845e+04,2.845752e+01,1.407486e+03,2.125587e+03,4.163903e+00,3.360793e-01,2.633526e+04,3.836628e-04
2.325000e+01,5.172372e+01,2.794199e+01,5.193520e+03,5.971351e+02,0.000000e+00,0.000000e+00,5.971351e+02,1.061880e+04,2.845589e+01,1.407469e+03,2.125618e+03,4.152300e+00,3.361089e-01,2.625996e+04,3.836674e-04
2.333333e+01,5.175436e+01,2.794037e+01,5.181233e+03,5.986895e+02,0.000000e+00,0.000000e+00,5.986895e+02,1.061916e+04,2.845421e+01,1.407453e+03,2.125650e+03,4.140763e+00,3.361384e-01,2.618509e+04,3.836719e-04
2.341667e+01,5.178493e+01,2.793871e+01,5.168967e+03,6.002402e+02,0.000000e+00,0.000000e+00,6.002402e+02,1.061951e+04,2.845248e+01,1.407436e+03,2.125681e+03,4.129291e+00,3.361678e-01,2.611064e+04,3.836764e-04
2.350000e+01,5.181543e+01,2.793700e+01,5.156723e+03,6.017872e+02,0.000000e+00,0.000000e+00,6.017872e+02,1.061986e+04,2.845071e+01,1.407420e+03,2.125713e+03,4.117884e+00,3.361972e-01,2.603662e+04,3.836809e-04
2.358333e+01,5.184585e+01,2.793524e+01,5.144500e+03,6.033305e+02,0.000000e+00,0.000000e+00,6.033305e+02,1.062021e+04,2.844888e+01,1.407403e+03,2.125744e+03,4.106541e+00,3.362265e-01,2.596302e+04,3.836853e-04
2.366667e+01,5.187621e+01,2.793344e+01,5.132297e+03,6.048702e+02,0.000000e+00,0.000000e+00,6.048702e+02,1.062056e+04,2.844701e+01,1.407387e+03,2.125775e+03,4.095263e+00,3.362557e-01,2.588985e+04,3.836898e-04
2.375000e+01,5.190649e+01,2.793159e+01,5.120117e+03,6.064063e+02,0.000000e+00,0.000000e+00,6.064063e+02,1.062091e+04,2.844509e+01,1.407370e+03,2.125806e+03,4.084047e+00,3.362848e-01,2.581709e+04,3.836943e-04
2.383333e+01,5.193670e+01,2.792969e+01,5.107957e+03,6.079386e+02,0.000000e+00,0.000000e+00,6.079386e+02,1.062126e+04,2.844312e+01,1.407354e+03,2.125837e+03,4.072894e+00,3.363138e-01,2.574474e+04,3.836987e-04
2.391667e+01,5.196683e+01,2.792775e+01,5.095819e+03,6.094674e+02,0.000000e+00,0.000000e+00,6.094674e+02,1.062161e+04,2.844110e+01,1.407338e+03,2.125868e+03,4.061804e+00,3.363428e-01,2.567280e+04,3.837032e-04
2.400000e+01,5.199690e+01,2.792576e+01,5.083702e+03,6.109925e+02,0.000000e+00,0.000000e+00,6.109925e+02,1.062196e+04,2.843904e+01,1.407322e+03,2.125899e+03,4.050776e+00,3.363716e-01,2.560127e+04,3.837076e-04
2.408333e+01,5.202689e+01,2.792373e+01,5.071606e+03,6.125140e+02,0.000000e+00,0.000000e+00,6.125140e+02,1.062231e+04,2.843692e+01,1.407305e+03,2.125930e+03,4.039810e+00,3.364005e-01,2.553014e+04,3.837120e-04
2.416667e+01,5.205681e+01,2.792165e+01,5.059532e+03,6.140318e+02,0.000000e+00,0.000000e+00,6.140318e+02,1.062265e+04,2.843476e+01,1.407289e+03,2.125960e+03,4.028905e+00,3.364292e-01,2.545942e+04,3.837164e-04
2.425000e+01,5.208666e+01,2.791952e+01,5.047479e+03,6.155461e+02,0.000000e+00,0.000000e+00,6.155461e+02,1.062300e+04,2.843256e+01,1.407273e+03,2.125991e+03,4.018060e+00,3.364578e-01,2.538909e+04,3.837208e-04
2.433333e+01,5.211644e+01,2.791735e+01,5.035448e+03,6.170567e+02,0.000000e+00,0.000000e+00,6.170567e+02,1.062334e+04,2.843030e+01,1.407257e+03,2.126021e+03,4.007276e+00,3.364864e-01,2.531917e+04,3.837252e-04
2.441667e+01,5.214615e+01,2.791514e+01,5.023438e+03,6.185637e+02,0.000000e+00,0.000000e+00,6.185637e+02,1.062368e+04,2.842801e+01,1.407241e+03,2.126052e+03,3.996552e+00,3.365149e-01,2.524963e+04,3.837296e-04
2.450000e+01,5.217579e+01,2.791288e+01,5.011449e+03,6.200672e+02,0.000000e+00,0.000000e+00,6.200672e+02,1.062402e+04,2.842566e+01,1.407225e+03,2.126082e+03,3.985887e+00,3.365433e-01,2.518049e+04,3.837339e-04
2.458333e+01,5.220535e+01,2.791057e+01,4.999483e+03,6.215670e+02,0.000000e+00,0.000000e+00,6.215670e+02,1.062437e+04,2.842327e+01,1.407209e+03,2.126113e+03,3.975282e+00,3.365716e-01,2.511173e+04,3.837383e-04
2.466667e+01,5.223485e+01,2.790822e+01,4.987537e+03,6.230633e+02,0.000000e+00,0.000000e+00,6.230633e+02,1.062471e+04,2.842083e+01,1.407193e+03,2.126143e+03,3.964735e+00,3.365999e-01,2.504336e+04,3.837426e-04
2.475000e+01,5.226428e+01,2.790583e+01,4.975614e+03,6.245560e+02,0.000000e+00,0.000000e+00,6.245560e+02,1.062505e+04,2.841834e+01,1.407177e+03,2.126173e+03,3.954247e+00,3.366281e-01,2.497537e+04,3.837470e-04
2.483333e+01,5.229363e+01,2.790339e+01,4.963712e+03,6.260451e+02,0.000000e+00,0.000000e+00,6.260451e+02,1.062538e+04,2.841581e+01,1.407161e+03,2.126203e+03,3.943816e+00,3.366562e-01,2.490776e+04,3.837513e-04
2.491667e+01,5.232291e+01,2.790091e+01,4.951831e+03,6.275306e+02,0.000000e+00,0.000000e+00,6.275306e+02,1.062572e+04,2.841323e+01,1.407146e+03,2.126233e+03,3.933443e+00,3.366842e-01,2.484053e+04,3.837556e-04
2.500000e+01,5.235213e+01,2.789838e+01,4.939972e+03,6.290126e+02,0.000000e+00,0.000000e+00,6.290126e+02,1.062606e+04,2.841061e+01,1.407130e+03,2.126263e+03,3.923127e+00,3.367122e-01,2.477367e+04,3.837599e-04
2.508333e+01,5.238127e+01,2.789581e+01,4.928135e+03,6.304911e+02,0.000000e+00,0.000000e+00,6.304911e+02,1.062640e+04,2.840794e+01,1.407114e+03,2.126292e+03,3.912868e+00,3.367401e-01,2.470719e+04,3.837642e-04
2.516667e+01,5.241035e+01,2.789320e+01,4.916320e+03,6.319660e+02,0.000000e+00,0.000000e+00,6.319660e+02,1.062673e+04,2.840523e+01,1.407098e+03,2.126322e+03,3.902665e+00,3.367679e-01,2.464107e+04,3.837685e-04
2.525000e+01,5.243935e+01,2.789054e+01,4.904527e+03,6.334373e+02,0.000000e+00,0.000000e+00,6.334373e+02,1.062706e+04,2.840247e+01,1.407083e+03,2.126352e+03,3.892518e+00,3.367956e-01,2.457532e+04,3.837727e-04
2.533333e+01,5.246829e+01,2.788784e+01,4.892755e+03,6.349051e+02,0.000000e+00,0.000000e+00,6.349051e+02,1.062740e+04,2.839967e+01,1.407067e+03,2.126381e+03,3.882426e+00,3.368233e-01,2.450994e+04,3.837770e-04
2.541667e+01,5.249715e+01,2.788510e+01,4.881005e+03,6.363694e+02,0.000000e+00,0.000000e+00,6.363694e+02,1.062773e+04,2.839682e+01,1.407052e+03,2.126411e+03,3.872390e+00,3.368509e-01,2.444492e+04,3.837813e-04
2.550000e+01,5.252595e+01,2.788231e+01,4.869277e+03,6.378302e+02,0.000000e+00,0.000000e+00,6.378302e+02,1.062806e+04,2.839393e+01,1.407036e+03,2.126440e+03,3.862408e+00,3.368784e-01,2.438025e+04,3.837855e-04
2.558333e+01,5.255467e+01,2.787948e+01,4.857570e+03,6.392875e+02,0.000000e+00,0.000000e+00,6.392875e+02,1.062839e+04,2.839099e+01,1.407020e+03,2.126469e+03,3.852481e+00,3.369058e-01,2.431595e+04,3.837897e-04
2.566667e+01,5.258333e+01,2.787661e+01,4.845886e+03,6.407413e+02,0.000000e+00,0.000000e+00,6.407413e+02,1.062872e+04,2.838801e+01,1.407005e+03,2.126499e+03,3.842608e+00,3.369332e-01,2.425199e+04,3.837939e-04
2.575000e+01,5.261192e+01,2.787370e+01,4.834223e+03,6.421915e+02,0.000000e+00,0.000000e+00,6.421915e+02,1.062905e+04,2.838499e+01,1.406990e+03,2.126528e+03,3.832789e+00,3.369605e-01,2.418839e+04,3.837982e-04
2.583333e+01,5.264044e+01,2.787074e+01,4.822582e+03,6.436383e+02,0.000000e+00,0.000000e+00,6.436383e+02,1.062938e+04,2.838192e+01,1.406974e+03,2.126557e+03,3.823023e+00,3.369877e-01,2.412514e+04,3.838024e-04
2.591667e+01,5.266889e+01,2.786774e+01,4.810963e+03,6.450816e+02,0.000000e+00,0.000000e+00,6.450816e+02,1.062971e+04,2.837881e+01,1.406959e+03,2.126586e+03,3.813310e+00,3.370148e-01,2.406224e+04,3.838065e-04
2.600000e+01,5.269727e+01,2.786470e+01,4.799367e+03,6.465214e+02,0.000000e+00,0.000000e+00,6.465214e+02,1.063004e+04,2.837565e+01,1.406943e+03,2.126615e+03,3.803650e+00,3.370419e-01,2.399968e+04,3.838107e-04
2.608333e+01,5.272558e+01,2.786162e+01,4.787792e+03,6.479577e+02,0.000000e+00,0.000000e+00,6.479577e+02,1.063036e+04,2.837245e+01,1.406928e+03,2.126644e+03,3.794042e+00,3.370689e-01,2.393747e+04,3.838149e-04
2.616667e+01,5.275383e+01,2.785849e+01,4.776239e+03,6.493906e+02,0.000000e+00,0.000000e+00,6.493906e+02,1.063069e+04,2.836921e+01,1.406913e+03,2.126672e+03,3.784485e+00,3.370958e-01,2.387559e+04,3.838191e-04
2.625000e+01,5.278200e+01,2.785533e+01,4.764708e+03,6.508200e+02,0.000000e+00,0.000000e+00,6.508200e+02,1.063101e+04,2.836593e+01,1.406898e+03,2.126701e+03,3.774981e+00,3.371226e-01,2.381405e+04,3.838232e-04
2.633333e+01,5.281011e+01,2.785212e+01,4.753199e+03,6.522460e+02,0.000000e+00,0.000000e+00,6.522460e+02,1.063134e+04,2.836260e+01,1.406883e+03,2.126730e+03,3.765527e+00,3.371494e-01,2.375285e+04,3.838274e-04
2.641667e+01,5.283815e+01,2.784887e+01,4.741712e+03,6.536685e+02,0.000000e+00,0.000000e+00,6.536685e+02,1.063166e+04,2.835923e+01,1.406867e+03,2.126758e+03,3.756125e+00,3.371761e-01,2.369198e+04,3.838315e-04
2.650000e+01,5.286613e+01,2.784558e+01,4.730247e+03,6.550876e+02,0.000000e+00,0.000000e+00,6.550876e+02,1.063198e+04,2.835581e+01,1.406852e+03,2.126787e+03,3.746772e+00,3.372027e-01,2.363144e+04,3.838356e-04
2.658333e+01,5.289403e+01,2.784225e+01,4.718804e+03,6.565032e+02,0.000000e+00,0.000000e+00,6.565032e+02,1.063230e+04,2.835236e+01,1.406837e+03,2.126815e+03,3.737471e+00,3.372293e-01,2.357123e+04,3.838397e-04
2.666667e+01,5.292187e+01,2.783888e+01,4.707383e+03,6.579154e+02,0.000000e+00,0.000000e+00,6.579154e+02,1.063262e+04,2.834886e+01,1.406822e+03,2.126843e+03,3.728218e+00,3.372558e-01,2.351134e+04,3.838438e-04
2.675000e+01,5.294964e+01,2.783547e+01,4.695984e+03,6.593242e+02,0.000000e+00,0.000000e+00,6.593242e+02,1.063294e+04,2.834532e+01,1.406807e+03,2.126872e+03,3.719016e+00,3.372822e-01,2.345179e+04,3.838479e-04
2.683333e+01,5.297734e+01,2.783202e+01,4.684607e+03,6.607296e+02,0.000000e+00,0.000000e+00,6.607296e+02,1.063326e+04,2.834174e+01,1.406792e+03,2.126900e+03,3.709862e+00,3.373085e-01,2.339255e+04,3.838520e-04
2.691667e+01,5.300498e+01,2.782852e+01,4.673253e+03,6.621316e+02,0.000000e+00,0.000000e+00,6.621316e+02,1.063358e+04,2.833811e+01,1.406777e+03,2.126928e+03,3.700758e+00,3.373348e-01,2.333363e+04,3.838561e-04
2.700000e+01,5.303255e+01,2.782499e+01,4.661920e+03,6.635302e+02,0.000000e+00,0.000000e+00,6.635302e+02,1.063390e+04,2.833445e+01,1.406762e+03,2.126956e+03,3.691702e+00,3.373610e-01,2.327503e+04,3.838601e-04
2.708333e+01,5.306005e+01,2.782142e+01,4.650610e+03,6.649253e+02,0.000000e+00,0.000000e+00,6.649253e+02,1.063421e+04,2.833074e+01,1.406748e+03,2.126984e+03,3.682694e+00,3.373871e-01,2.321675e+04,3.838642e-04
2.716667e+01,5.308748e+01,2.781781e+01,4.639322e+03,6.663171e+02,0.000000e+00,0.000000e+00,6.663171e+02,1.063453e+04,2.832699e+01,1.406733e+03,2.127012e+03,3.673734e+00,3.374131e-01,2.315877e+04,3.838682e-04
2.725000e+01,5.311485e+01,2.781415e+01,4.628056e+03,6.677056e+02,0.000000e+00,0.000000e+00,6.677056e+02,1.063484e+04,2.832320e+01,1.406718e+03,2.127039e+03,3.664822e+00,3.374391e-01,2.310111e+04,3.838723e-04
2.733333e+01,5.314215e+01,2.781046e+01,4.616812e+03,6.690906e+02,0.000000e+00,0.000000e+00,6.690906e+02,1.063516e+04,2.831937e+01,1.406703e+03,2.127067e+03,3.655957e+00,3.374650e-01,2.304376e+04,3.838763e-04
2.741667e+01,5.316939e+01,2.780673e+01,4.605590e+03,6.704723e+02,0.000000e+00,0.000000e+00,6.704723e+02,1.063547e+04,2.831550e+01,1.406689e+03,2.127095e+03,3.647138e+00,3.374909e-01,2.298672e+04,3.838803e-04
2.750000e+01,5.319656e+01,2.780296e+01,4.594390e+03,6.718506e+02,0.000000e+00,0.000000e+00,6.718506e+02,1.063578e+04,2.831159e+01,1.406674e+03,2.127122e+03,3.638367e+00,3.375167e-01,2.292998e+04,3.838843e-04
2.758333e+01,5.322366e+01,2.779915e+01,4.583213e+03,6.732256e+02,0.000000e+00,0.000000e+00,6.732256e+02,1.063609e+04,2.830764e+01,1.406659e+03,2.127150e+03,3.629642e+00,3.375424e-01,2.287355e+04,3.838883e-04
2.766667e+01,5.325069e+01,2.779531e+01,4.572058e+03,6.745972e+02,0.000000e+00,0.000000e+00,6.745972e+02,1.063640e+04,2.830365e+01,1.406645e+03,2.127177e+03,3.620962e+00,3.375680e-01,2.281741e+04,3.838923e-04
2.775000e+01,5.327766e+01,2.779142e+01,4.560925e+03,6.759655e+02,0.000000e+00,0.000000e+00,6.759655e+02,1.063671e+04,2.829962e+01,1.406630e+03,2.127204e+03,3.612329e+00,3.375935e-01,2.276158e+04,3.838962e-04
2.783333e+01,5.330457e+01,2.778750e+01,4.549814e+03,6.773304e+02,0.000000e+00,0.000000e+00,6.773304e+02,1.063702e+04,2.829555e+01,1.406616e+03,2.127232e+03,3.603741e+00,3.376190e-01,2.270604e+04,3.839002e-04
2.791667e+01,5.333141e+01,2.778353e+01,4.538725e+03,6.786920e+02,0.000000e+00,0.000000e+00,6.786920e+02,1.063733e+04,2.829143e+01,1.406601e+03,2.127259e+03,3.595198e+00,3.376445e-01,2.265080e+04,3.839042e-04
2.800000e+01,5.335818e+01,2.777953e+01,4.527659e+03,6.800503e+02,0.000000e+00,0.000000e+00,6.800503e+02,1.063764e+04,2.828728e+01,1.406587e+03,2.127286e+03,3.586699e+00,3.376698e-01,2.259585e+04,3.839081e-04
2.808333e+01,5.338489e+01,2.777549e+01,4.516615e+03,6.814053e+02,0.000000e+00,0.000000e+00,6.814053e+02,1.063795e+04,2.828309e+01,1.406572e+03,2.127313e+03,3.578246e+00,3.376951e-01,2.254119e+04,3.839120e-04
2.816667e+01,5.341153e+01,2.777141e+01,4.505593e+03,6.827570e+02,0.000000e+00,0.000000e+00,6.827570e+02,1.063825e+04,2.827886e+01,1.406558e+03,2.127340e+03,3.569836e+00,3.377203e-01,2.248682e+04,3.839160e-04
2.825000e+01,5.343811e+01,2.776730e+01,4.494593e+03,6.841054e+02,0.000000e+00,0.000000e+00,6.841054e+02,1.063856e+04,2.827459e+01,1.406543e+03,2.127367e+03,3.561471e+00,3.377454e-01,2.243274e+04,3.839199e-04
2.833333e+01,5.346463e+01,2.776315e+01,4.483616e+03,6.854504e+02,0.000000e+00,0.000000e+00,6.854504e+02,1.063886e+04,2.827029e+01,1.406529e+03,2.127394e+03,3.553149e+00,3.377705e-01,2.237894e+04,3.839238e-04
2.841667e+01,5.349107e+01,2.775896e+01,4.472661e+03,6.867922e+02,0.000000e+00,0.000000e+00,6.867922e+02,1.063916e+04,2.826594e+01,1.406515e+03,2.127420e+03,3.544870e+00,3.377955e-01,2.232543e+04,3.839277e-04
2.850000e+01,5.351746e+01,2.775473e+01,4.461728e+03,6.881308e+02,0.000000e+00,0.000000e+00,6.881308e+02,1.063947e+04,2.826155e+01,1.406501e+03,2.127447e+03,3.536635e+00,3.378205e-01,2.227219e+04,3.839316e-04
2.858333e+01,5.354378e+01,2.775046e+01,4.450817e+03,6.894660e+02,0.000000e+00,0.000000e+00,6.894660e+02,1.063977e+04,2.825713e+01,1.406486e+03,2.127474e+03,3.528442e+00,3.378453e-01,2.221924e+04,3.839355e-04
2.866667e+01,5.357003e+01,2.774616e+01,4.439929e+03,6.907980e+02,0.000000e+00,0.000000e+00,6.907980e+02,1.064007e+04,2.825267e+01,1.406472e+03,2.127500e+03,3.520292e+00,3.378701e-01,2.216657e+04,3.839393e-04
2.875000e+01,5.359622e+01,2.774182e+01,4.429063e+03,6.921267e+02,0.000000e+00,0.000000e+00,6.921267e+02,1.064037e+04,2.824817e+01,1.406458e+03,2.127527e+03,3.512184e+00,3.378949e-01,2.211417e+04,3.839432e-04
2.883333e+01,5.362235e+01,2.773745e+01,4.418219e+03,6.934522e+02,0.000000e+00,0.000000e+00,6.934522e+02,1.064067e+04,2.824363e+01,1.406444e+03,2.127553e+03,3.504118e+00,3.379196e-01,2.206205e+04,3.839471e-04
2.891667e+01,5.364841e+01,2.773304e+01,4.407397e+03,6.947744e+02,0.000000e+00,0.000000e+00,6.947744e+02,1.064097e+04,2.823905e+01,1.406430e+03,2.127579e+03,3.496094e+00,3.379442e-01,2.201020e+04,3.839509e-04
2.900000e+01,5.367441e+01,2.772859e+01,4.396598e+03,6.960934e+02,0.000000e+00,0.000000e+00,6.960934e+02,1.064127e+04,2.823444e+01,1.406416e+03,2.127606e+03,3.488111e+00,3.379687e-01,2.195862e+04,3.839547e-04
2.908333e+01,5.370034e+01,2.772411e+01,4.385821e+03,6.974091e+02,0.000000e+00,0.000000e+00,6.974091e+02,1.064157e+04,2.822979e+01,1.406402e+03,2.127632e+03,3.480170e+00,3.379932e-01,2.190731e+04,3.839585e-04
2.916667e+01,5.372621e+01,2.771959e+01,4.375066e+03,6.987216e+02,0.000000e+00,0.000000e+00,6.987216e+02,1.064186e+04,2.822510e+01,1.406388e+03,2.127658e+03,3.472269e+00,3.380176e-01,2.185626e+04,3.839624e-04
2.925000e+01,5.375202e+01,2.771503e+01,4.364333e+03,7.000309e+02,0.000000e+00,0.000000e+00,7.000309e+02,1.064216e+04,2.822037e+01,1.406374e+03,2.127684e+03,3.464409e+00,3.380419e-01,2.180548e+04,3.839662e-04
2.933333e+01,5.377776e+01,2.771044e+01,4.353623e+03,7.013370e+02,0.000000e+00,0.000000e+00,7.013370e+02,1.064245e+04,2.821561e+01,1.406360e+03,2.127710e+03,3.456589e+00,3.380662e-01,2.175497e+04,3.839700e-04
2.941667e+01,5.380345e+01,2.770581e+01,4.342935e+03,7.026399e+02,0.000000e+00,0.000000e+00,7.026399e+02,1.064275e+04,2.821081e+01,1.406346e+03,2.127736e+03,3.448809e+00,3.380904e-01,2.170472e+04,3.839737e-04
2.950000e+01,5.382906e+01,2.770115e+01,4.332269e+03,7.039396e+02,0.000000e+00,0.000000e+00,7.039396e+02,1.064304e+04,2.820597e+01,1.406332e+03,2.127762e+03,3.441070e+00,3.381145e-01,2.165472e+04,3.839775e-04
2.958333e+01,5.385462e+01,2.769645e+01,4.321625e+03,7.052361e+02,0.000000e+00,0.000000e+00,7.052361e+02,1.064333e+04,2.820110e+01,1.406319e+03,2.127787e+03,3.433370e+00,3.381386e-01,2.160499e+04,3.839813e-04
2.966667e+01,5.388011e+01,2.769172e+01,4.311004e+03,7.065294e+02,0.000000e+00,0.000000e+00,7.065294e+02,1.064363e+04,2.819619e+01,1.406305e+03,2.127813e+03,3.425709e+00,3.381626e-01,2.155551e+04,3.839851e-04
2.975000e+01,5.390554e+01,2.768695e+01,4.300405e+03,7.078195e+02,0.000000e+00,0.000000e+00,7.078195e+02,1.064392e+04,2.819125e+01,1.406291e+03,2.127839e+03,3.418087e+00,3.381865e-01,2.150629e+04,3.839888e-04
2.983333e+01,5.393090e+01,2.768214e+01,4.289828e+03,7.091064e+02,0.000000e+00,0.000000e+00,7.091064e+02,1.064421e+04,2.818626e+01,1.406277e+03,2.127864e+03,3.410504e+00,3.382104e-01,2.145732e+04,3.839925e-04
2.991667e+01,5.395621e+01,2.767731e+01,4.279274e+03,7.103902e+02,0.000000e+00,0.000000e+00,7.103902e+02,1.064450e+04,2.818125e+01,1.406264e+03,2.127890e+03,3.402960e+00,3.382342e-01,2.140861e+04,3.839963e-04
3.000000e+01,5.398145e+01,2.767243e+01,4.268741e+03,7.116708e+02,0.000000e+00,0.000000e+00,7.116708e+02,1.064479e+04,2.817619e+01,1.406250e+03,2.127915e+03,3.395454e+00,3.382579e-01,2.136014e+04,3.840000e-04
