t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
5.058333e+01,4.671934e+01,3.382983e+01,1.339422e+04,2.617234e+03,2.456779e+03,3.763633e+02,2.240871e+03,1.120256e+04,3.458018e+01,1.410172e+03,2.120354e+03,6.673852e+00,3.311621e-01,4.273112e+04,3.829321e-04
5.066667e+01,4.672919e+01,3.383333e+01,1.339094e+04,2.621251e+03,2.457975e+03,3.771007e+02,2.244151e+03,1.120267e+04,3.458384e+01,1.410166e+03,2.120365e+03,6.667349e+00,3.311721e-01,4.268841e+04,3.829336e-04
5.075000e+01,4.673903e+01,3.383683e+01,1.338766e+04,2.625268e+03,2.459171e+03,3.778384e+02,2.247429e+03,1.120279e+04,3.458749e+01,1.410161e+03,2.120375e+03,6.660856e+00,3.311821e-01,4.264577e+04,3.829350e-04
5.083333e+01,4.674888e+01,3.384032e+01,1.338438e+04,2.629283e+03,2.460367e+03,3.785765e+02,2.250706e+03,1.120291e+04,3.459114e+01,1.410156e+03,2.120386e+03,6.654373e+00,3.311921e-01,4.260319e+04,3.829365e-04
5.091667e+01,4.675871e+01,3.384382e+01,1.338110e+04,2.633297e+03,2.461562e+03,3.793150e+02,2.253982e+03,1.120302e+04,3.459479e+01,1.410150e+03,2.120397e+03,6.647900e+00,3.312020e-01,4.256068e+04,3.829379e-04
5.100000e+01,4.676854e+01,3.384730e+01,1.337782e+04,2.637311e+03,2.462757e+03,3.800538e+02,2.257257e+03,1.120314e+04,3.459843e+01,1.410145e+03,2.120407e+03,6.641437e+00,3.312120e-01,4.251823e+04,3.829393e-04
5.108333e+01,4.677837e+01,3.385079e+01,1.337454e+04,2.641323e+03,2.463951e+03,3.807930e+02,2.260530e+03,1.120326e+04,3.460207e+01,1.410140e+03,2.120418e+03,6.634984e+00,3.312220e-01,4.247586e+04,3.829408e-04
5.116667e+01,4.678820e+01,3.385427e+01,1.337126e+04,2.645334e+03,2.465145e+03,3.815326e+02,2.263802e+03,1.120337e+04,3.460571e+01,1.410134e+03,2.120428e+03,6.628541e+00,3.312319e-01,4.243355e+04,3.829422e-04
5.125000e+01,4.679802e+01,3.385775e+01,1.336798e+04,2.649345e+03,2.466338e+03,3.822725e+02,2.267072e+03,1.120349e+04,3.460935e+01,1.410129e+03,2.120439e+03,6.622108e+00,3.312419e-01,4.239130e+04,3.829437e-04
5.133333e+01,4.680783e+01,3.386123e+01,1.336470e+04,2.653354e+03,2.467531e+03,3.830127e+02,2.270341e+03,1.120361e+04,3.461298e+01,1.410124e+03,2.120449e+03,6.615685e+00,3.312518e-01,4.234913e+04,3.829451e-04
5.141667e+01,4.681765e+01,3.386470e+01,1.336142e+04,2.657362e+03,2.468723e+03,3.837533e+02,2.273609e+03,1.120372e+04,3.461661e+01,1.410118e+03,2.120460e+03,6.609272e+00,3.312617e-01,4.230702e+04,3.829465e-04
5.150000e+01,4.682745e+01,3.386817e+01,1.335814e+04,2.661370e+03,2.469915e+03,3.844943e+02,2.276876e+03,1.120384e+04,3.462023e+01,1.410113e+03,2.120470e+03,6.602869e+00,3.312717e-01,4.226497e+04,3.829480e-04
5.158333e+01,4.683726e+01,3.387164e+01,1.335485e+04,2.665376e+03,2.471106e+03,3.852356e+02,2.280141e+03,1.120396e+04,3.462385e+01,1.410108e+03,2.120481e+03,6.596476e+00,3.312816e-01,4.222300e+04,3.829494e-04
5.166667e+01,4.684706e+01,3.387510e+01,1.335157e+04,2.669382e+03,2.472297e+03,3.859773e+02,2.283405e+03,1.120407e+04,3.462747e+01,1.410103e+03,2.120492e+03,6.590093e+00,3.312915e-01,4.218109e+04,3.829509e-04
5.175000e+01,4.685685e+01,3.387856e+01,1.334829e+04,2.673386e+03,2.473487e+03,3.867194e+02,2.286667e+03,1.120419e+04,3.463108e+01,1.410097e+03,2.120502e+03,6.583720e+00,3.313014e-01,4.213924e+04,3.829523e-04
5.183333e+01,4.686665e+01,3.388202e+01,1.334501e+04,2.677390e+03,2.474677e+03,3.874618e+02,2.289928e+03,1.120431e+04,3.463470e+01,1.410092e+03,2.120513e+03,6.577357e+00,3.313114e-01,4.209746e+04,3.829537e-04
5.191667e+01,4.687643e+01,3.388547e+01,1.334172e+04,2.681392e+03,2.475866e+03,3.882045e+02,2.293188e+03,1.120442e+04,3.463830e+01,1.410087e+03,2.120523e+03,6.571003e+00,3.313213e-01,4.205575e+04,3.829552e-04
5.200000e+01,4.688622e+01,3.388892e+01,1.333844e+04,2.685394e+03,2.477055e+03,3.889477e+02,2.296446e+03,1.120454e+04,3.464191e+01,1.410081e+03,2.120534e+03,6.564660e+00,3.313312e-01,4.201410e+04,3.829566e-04
5.208333e+01,4.689600e+01,3.389237e+01,1.333516e+04,2.689394e+03,2.478243e+03,3.896911e+02,2.299703e+03,1.120465e+04,3.464551e+01,1.410076e+03,2.120544e+03,6.558326e+00,3.313411e-01,4.197252e+04,3.829580e-04
5.216667e+01,4.690577e+01,3.389582e+01,1.333187e+04,2.693394e+03,2.479431e+03,3.904350e+02,2.302959e+03,1.120477e+04,3.464911e+01,1.410071e+03,2.120555e+03,6.552002e+00,3.313510e-01,4.193100e+04,3.829595e-04
5.225000e+01,4.691555e+01,3.389926e+01,1.332859e+04,2.697393e+03,2.480619e+03,3.911791e+02,2.306213e+03,1.120489e+04,3.465270e+01,1.410066e+03,2.120565e+03,6.545688e+00,3.313608e-01,4.188955e+04,3.829609e-04
5.233333e+01,4.692531e+01,3.390270e+01,1.332531e+04,2.701390e+03,2.481805e+03,3.919237e+02,2.309466e+03,1.120500e+04,3.465630e+01,1.410060e+03,2.120576e+03,6.539383e+00,3.313707e-01,4.184816e+04,3.829623e-04
5.241667e+01,4.693508e+01,3.390613e+01,1.332202e+04,2.705387e+03,2.482992e+03,3.926686e+02,2.312718e+03,1.120512e+04,3.465988e+01,1.410055e+03,2.120586e+03,6.533089e+00,3.313806e-01,4.180684e+04,3.829638e-04
5.250000e+01,4.694484e+01,3.390956e+01,1.331874e+04,2.709382e+03,2.484178e+03,3.934138e+02,2.315969e+03,1.120524e+04,3.466347e+01,1.410050e+03,2.120597e+03,6.526804e+00,3.313905e-01,4.176559e+04,3.829652e-04
5.258333e+01,4.695459e+01,3.391299e+01,1.331545e+04,2.713377e+03,2.485363e+03,3.941594e+02,2.319218e+03,1.120535e+04,3.466705e+01,1.410045e+03,2.120607e+03,6.520529e+00,3.314003e-01,4.172439e+04,3.829666e-04
5.266667e+01,4.696434e+01,3.391642e+01,1.331217e+04,2.717371e+03,2.486548e+03,3.949054e+02,2.322465e+03,1.120547e+04,3.467063e+01,1.410039e+03,2.120617e+03,6.514263e+00,3.314102e-01,4.168327e+04,3.829681e-04
5.275000e+01,4.697409e+01,3.391984e+01,1.330888e+04,2.721363e+03,2.487732e+03,3.956517e+02,2.325712e+03,1.120558e+04,3.467421e+01,1.410034e+03,2.120628e+03,6.508007e+00,3.314201e-01,4.164221e+04,3.829695e-04
5.283333e+01,4.698384e+01,3.392326e+01,1.330560e+04,2.725355e+03,2.488916e+03,3.963984e+02,2.328957e+03,1.120570e+04,3.467778e+01,1.410029e+03,2.120638e+03,6.501761e+00,3.314299e-01,4.160121e+04,3.829709e-04
5.291667e+01,4.699357e+01,3.392668e+01,1.330231e+04,2.729346e+03,2.490100e+03,3.971454e+02,2.332200e+03,1.120581e+04,3.468135e+01,1.410023e+03,2.120649e+03,6.495525e+00,3.314398e-01,4.156027e+04,3.829723e-04
5.300000e+01,4.700331e+01,3.393009e+01,1.329902e+04,2.733335e+03,2.491283e+03,3.978928e+02,2.335443e+03,1.120593e+04,3.468491e+01,1.410018e+03,2.120659e+03,6.489298e+00,3.314496e-01,4.151940e+04,3.829738e-04
5.308333e+01,4.701304e+01,3.393350e+01,1.329574e+04,2.737324e+03,2.492465e+03,3.986406e+02,2.338684e+03,1.120604e+04,3.468848e+01,1.410013e+03,2.120670e+03,6.483081e+00,3.314594e-01,4.147860e+04,3.829752e-04
5.316667e+01,4.702277e+01,3.393691e+01,1.329245e+04,2.741312e+03,2.493647e+03,3.993887e+02,2.341923e+03,1.120616e+04,3.469204e+01,1.410008e+03,2.120680e+03,6.476873e+00,3.314693e-01,4.143786e+04,3.829766e-04
5.325000e+01,4.703249e+01,3.394031e+01,1.328916e+04,2.745299e+03,2.494828e+03,4.001371e+02,2.345162e+03,1.120628e+04,3.469559e+01,1.410002e+03,2.120691e+03,6.470675e+00,3.314791e-01,4.139718e+04,3.829781e-04
5.333333e+01,4.704221e+01,3.394371e+01,1.328588e+04,2.749284e+03,2.496009e+03,4.008859e+02,2.348398e+03,1.120639e+04,3.469914e+01,1.409997e+03,2.120701e+03,6.464486e+00,3.314889e-01,4.135656e+04,3.829795e-04
5.341667e+01,4.705193e+01,3.394711e+01,1.328259e+04,2.753269e+03,2.497190e+03,4.016351e+02,2.351634e+03,1.120651e+04,3.470269e+01,1.409992e+03,2.120711e+03,6.458307e+00,3.314987e-01,4.131601e+04,3.829809e-04
5.350000e+01,4.706164e+01,3.395051e+01,1.327930e+04,2.757253e+03,2.498370e+03,4.023846e+02,2.354868e+03,1.120662e+04,3.470624e+01,1.409987e+03,2.120722e+03,6.452138e+00,3.315085e-01,4.127553e+04,3.829823e-04
5.358333e+01,4.707135e+01,3.395390e+01,1.327601e+04,2.761236e+03,2.499549e+03,4.031344e+02,2.358101e+03,1.120674e+04,3.470978e+01,1.409981e+03,2.120732e+03,6.445978e+00,3.315184e-01,4.123510e+04,3.829838e-04
5.366667e+01,4.708105e+01,3.395728e+01,1.327272e+04,2.765218e+03,2.500728e+03,4.038847e+02,2.361333e+03,1.120685e+04,3.471332e+01,1.409976e+03,2.120743e+03,6.439827e+00,3.315282e-01,4.119474e+04,3.829852e-04
5.375000e+01,4.709075e+01,3.396067e+01,1.326944e+04,2.769198e+03,2.501907e+03,4.046352e+02,2.364563e+03,1.120697e+04,3.471686e+01,1.409971e+03,2.120753e+03,6.433686e+00,3.315380e-01,4.115444e+04,3.829866e-04
5.383333e+01,4.710044e+01,3.396405e+01,1.326615e+04,2.773178e+03,2.503085e+03,4.053862e+02,2.367792e+03,1.120708e+04,3.472039e+01,1.409966e+03,2.120764e+03,6.427555e+00,3.315477e-01,4.111421e+04,3.829880e-04
5.391667e+01,4.711013e+01,3.396743e+01,1.326286e+04,2.777157e+03,2.504262e+03,4.061374e+02,2.371020e+03,1.120720e+04,3.472392e+01,1.409961e+03,2.120774e+03,6.421433e+00,3.315575e-01,4.107404e+04,3.829894e-04
5.400000e+01,4.711982e+01,3.397081e+01,1.325957e+04,2.781135e+03,2.505439e+03,4.068891e+02,2.374246e+03,1.120731e+04,3.472745e+01,1.409955e+03,2.120784e+03,6.415320e+00,3.315673e-01,4.103393e+04,3.829909e-04
5.408333e+01,4.712950e+01,3.397418e+01,1.325628e+04,2.785112e+03,2.506616e+03,4.076410e+02,2.377471e+03,1.120743e+04,3.473097e+01,1.409950e+03,2.120795e+03,6.409216e+00,3.315771e-01,4.099388e+04,3.829923e-04
5.416667e+01,4.713918e+01,3.397755e+01,1.325299e+04,2.789088e+03,2.507792e+03,4.083934e+02,2.380694e+03,1.120754e+04,3.473449e+01,1.409945e+03,2.120805e+03,6.403123e+00,3.315869e-01,4.095390e+04,3.829937e-04
5.425000e+01,4.714886e+01,3.398092e+01,1.324970e+04,2.793063e+03,2.508968e+03,4.091461e+02,2.383917e+03,1.120766e+04,3.473801e+01,1.409940e+03,2.120815e+03,6.397038e+00,3.315966e-01,4.091398e+04,3.829951e-04
5.433333e+01,4.715853e+01,3.398428e+01,1.324641e+04,2.797037e+03,2.510143e+03,4.098991e+02,2.387137e+03,1.120777e+04,3.474152e+01,1.409934e+03,2.120826e+03,6.390963e+00,3.316064e-01,4.087412e+04,3.829965e-04
5.441667e+01,4.716820e+01,3.398764e+01,1.324312e+04,2.801010e+03,2.511317e+03,4.106525e+02,2.390357e+03,1.120789e+04,3.474503e+01,1.409929e+03,2.120836e+03,6.384897e+00,3.316161e-01,4.083432e+04,3.829980e-04
5.450000e+01,4.717786e+01,3.399100e+01,1.323983e+04,2.804981e+03,2.512491e+03,4.114063e+02,2.393575e+03,1.120800e+04,3.474854e+01,1.409924e+03,2.120846e+03,6.378840e+00,3.316259e-01,4.079459e+04,3.829994e-04
5.458333e+01,4.718752e+01,3.399435e+01,1.323654e+04,2.808952e+03,2.513665e+03,4.121604e+02,2.396792e+03,1.120812e+04,3.475205e+01,1.409919e+03,2.120857e+03,6.372793e+00,3.316356e-01,4.075491e+04,3.830008e-04
5.466667e+01,4.719717e+01,3.399770e+01,1.323325e+04,2.812922e+03,2.514838e+03,4.129148e+02,2.400008e+03,1.120823e+04,3.475555e+01,1.409914e+03,2.120867e+03,6.366755e+00,3.316454e-01,4.071530e+04,3.830022e-04
5.475000e+01,4.720682e+01,3.400105e+01,1.322996e+04,2.816891e+03,2.516011e+03,4.136696e+02,2.403222e+03,1.120834e+04,3.475904e+01,1.409908e+03,2.120878e+03,6.360726e+00,3.316551e-01,4.067575e+04,3.830036e-04
5.483333e+01,4.721647e+01,3.400439e+01,1.322667e+04,2.820859e+03,2.517183e+03,4.144248e+02,2.406435e+03,1.120846e+04,3.476254e+01,1.409903e+03,2.120888e+03,6.354707e+00,3.316648e-01,4.063626e+04,3.830050e-04
5.491667e+01,4.722611e+01,3.400773e+01,1.322338e+04,2.824826e+03,2.518354e+03,4.151803e+02,2.409646e+03,1.120857e+04,3.476603e+01,1.409898e+03,2.120898e+03,6.348696e+00,3.316746e-01,4.059684e+04,3.830065e-04
5.500000e+01,4.723575e+01,3.401107e+01,1.322009e+04,2.828792e+03,2.519526e+03,4.159361e+02,2.412856e+03,1.120869e+04,3.476952e+01,1.409893e+03,2.120909e+03,6.342695e+00,3.316843e-01,4.055747e+04,3.830079e-04
5.508333e+01,4.724539e+01,3.401441e+01,1.321679e+04,2.832757e+03,2.520696e+03,4.166923e+02,2.416065e+03,1.120880e+04,3.477300e+01,1.409887e+03,2.120919e+03,6.336703e+00,3.316940e-01,4.051817e+04,3.830093e-04
5.516667e+01,4.725502e+01,3.401774e+01,1.321350e+04,2.836722e+03,2.521867e+03,4.174489e+02,2.419273e+03,1.120892e+04,3.477648e+01,1.409882e+03,2.120929e+03,6.330720e+00,3.317037e-01,4.047892e+04,3.830107e-04
5.525000e+01,4.726464e+01,3.402107e+01,1.321021e+04,2.840685e+03,2.523036e+03,4.182058e+02,2.422479e+03,1.120903e+04,3.477996e+01,1.409877e+03,2.120939e+03,6.324747e+00,3.317134e-01,4.043974e+04,3.830121e-04
5.533333e+01,4.727427e+01,3.402440e+01,1.320692e+04,2.844647e+03,2.524205e+03,4.189631e+02,2.425684e+03,1.120914e+04,3.478344e+01,1.409872e+03,2.120950e+03,6.318782e+00,3.317231e-01,4.040062e+04,3.830135e-04
5.541667e+01,4.728388e+01,3.402772e+01,1.320363e+04,2.848608e+03,2.525374e+03,4.197207e+02,2.428887e+03,1.120926e+04,3.478691e+01,1.409867e+03,2.120960e+03,6.312827e+00,3.317328e-01,4.036156e+04,3.830149e-04
5.550000e+01,4.729350e+01,3.403104e+01,1.320033e+04,2.852568e+03,2.526542e+03,4.204786e+02,2.432089e+03,1.120937e+04,3.479038e+01,1.409862e+03,2.120970e+03,6.306881e+00,3.317425e-01,4.032256e+04,3.830163e-04
5.558333e+01,4.730311e+01,3.403435e+01,1.319704e+04,2.856527e+03,2.527710e+03,4.212370e+02,2.435290e+03,1.120949e+04,3.479384e+01,1.409856e+03,2.120981e+03,6.300944e+00,3.317522e-01,4.028362e+04,3.830178e-04
5.566667e+01,4.731272e+01,3.403767e+01,1.319375e+04,2.860485e+03,2.528877e+03,4.219956e+02,2.438489e+03,1.120960e+04,3.479730e+01,1.409851e+03,2.120991e+03,6.295016e+00,3.317619e-01,4.024474e+04,3.830192e-04
5.575000e+01,4.732232e+01,3.404098e+01,1.319046e+04,2.864442e+03,2.530044e+03,4.227546e+02,2.441688e+03,1.120971e+04,3.480076e+01,1.409846e+03,2.121001e+03,6.289097e+00,3.317716e-01,4.020592e+04,3.830206e-04
5.583333e+01,4.733192e+01,3.404429e+01,1.318716e+04,2.868398e+03,2.531210e+03,4.235140e+02,2.444884e+03,1.120983e+04,3.480422e+01,1.409841e+03,2.121011e+03,6.283187e+00,3.317812e-01,4.016716e+04,3.830220e-04
5.591667e+01,4.734151e+01,3.404759e+01,1.318387e+04,2.872354e+03,2.532376e+03,4.242737e+02,2.448080e+03,1.120994e+04,3.480767e+01,1.409836e+03,2.121022e+03,6.277286e+00,3.317909e-01,4.012846e+04,3.830234e-04
5.600000e+01,4.735110e+01,3.405089e+01,1.318058e+04,2.876308e+03,2.533541e+03,4.250338e+02,2.451274e+03,1.121006e+04,3.481112e+01,1.409830e+03,2.121032e+03,6.271394e+00,3.318006e-01,4.008983e+04,3.830248e-04
5.608333e+01,4.736069e+01,3.405419e+01,1.317728e+04,2.880261e+03,2.534706e+03,4.257942e+02,2.454467e+03,1.121017e+04,3.481456e+01,1.409825e+03,2.121042e+03,6.265511e+00,3.318102e-01,4.005125e+04,3.830262e-04
5.616667e+01,4.737027e+01,3.405748e+01,1.317399e+04,2.884213e+03,2.535870e+03,4.265549e+02,2.457658e+03,1.121028e+04,3.481801e+01,1.409820e+03,2.121052e+03,6.259637e+00,3.318199e-01,4.001273e+04,3.830276e-04
5.625000e+01,4.737985e+01,3.406078e+01,1.317069e+04,2.888164e+03,2.537034e+03,4.273161e+02,2.460848e+03,1.121040e+04,3.482145e+01,1.409815e+03,2.121063e+03,6.253772e+00,3.318295e-01,3.997427e+04,3.830290e-04
5.633333e+01,4.738942e+01,3.406406e+01,1.316740e+04,2.892115e+03,2.538198e+03,4.280775e+02,2.464037e+03,1.121051e+04,3.482488e+01,1.409810e+03,2.121073e+03,6.247916e+00,3.318392e-01,3.993587e+04,3.830304e-04
5.641667e+01,4.739899e+01,3.406735e+01,1.316410e+04,2.896064e+03,2.539360e+03,4.288393e+02,2.467224e+03,1.121062e+04,3.482832e+01,1.409805e+03,2.121083e+03,6.242068e+00,3.318488e-01,3.989753e+04,3.830318e-04
5.650000e+01,4.740856e+01,3.407063e+01,1.316081e+04,2.900012e+03,2.540523e+03,4.296015e+02,2.470411e+03,1.121074e+04,3.483174e+01,1.409799e+03,2.121093e+03,6.236230e+00,3.318584e-01,3.985925e+04,3.830332e-04
5.658333e+01,4.741812e+01,3.407391e+01,1.315752e+04,2.903959e+03,2.541685e+03,4.303640e+02,2.473595e+03,1.121085e+04,3.483517e+01,1.409794e+03,2.121104e+03,6.230401e+00,3.318680e-01,3.982103e+04,3.830346e-04
5.666667e+01,4.742768e+01,3.407719e+01,1.315422e+04,2.907906e+03,2.542846e+03,4.311268e+02,2.476779e+03,1.121096e+04,3.483859e+01,1.409789e+03,2.121114e+03,6.224580e+00,3.318777e-01,3.978286e+04,3.830360e-04
5.675000e+01,4.743723e+01,3.408046e+01,1.315093e+04,2.911851e+03,2.544007e+03,4.318900e+02,2.479961e+03,1.121108e+04,3.484201e+01,1.409784e+03,2.121124e+03,6.218769e+00,3.318873e-01,3.974476e+04,3.830374e-04
5.683333e+01,4.744678e+01,3.408373e+01,1.314763e+04,2.915795e+03,2.545167e+03,4.326536e+02,2.483141e+03,1.121119e+04,3.484543e+01,1.409779e+03,2.121134e+03,6.212966e+00,3.318969e-01,3.970671e+04,3.830388e-04
5.691667e+01,4.745633e+01,3.408700e+01,1.314434e+04,2.919738e+03,2.546327e+03,4.334175e+02,2.486321e+03,1.121130e+04,3.484885e+01,1.409774e+03,2.121145e+03,6.207172e+00,3.319065e-01,3.966873e+04,3.830402e-04
5.700000e+01,4.746587e+01,3.409026e+01,1.314104e+04,2.923681e+03,2.547487e+03,4.341817e+02,2.489499e+03,1.121142e+04,3.485226e+01,1.409768e+03,2.121155e+03,6.201387e+00,3.319161e-01,3.963080e+04,3.830416e-04
5.708333e+01,4.747541e+01,3.409352e+01,1.313774e+04,2.927622e+03,2.548646e+03,4.349463e+02,2.492676e+03,1.121153e+04,3.485566e+01,1.409763e+03,2.121165e+03,6.195610e+00,3.319257e-01,3.959293e+04,3.830430e-04
5.716667e+01,4.748494e+01,3.409678e+01,1.313445e+04,2.931562e+03,2.549804e+03,4.357113e+02,2.495851e+03,1.121164e+04,3.485907e+01,1.409758e+03,2.121175e+03,6.189843e+00,3.319353e-01,3.955512e+04,3.830444e-04
5.725000e+01,4.749447e+01,3.410004e+01,1.313115e+04,2.935502e+03,2.550962e+03,4.364766e+02,2.499025e+03,1.121176e+04,3.486247e+01,1.409753e+03,2.121185e+03,6.184084e+00,3.319449e-01,3.951737e+04,3.830458e-04
5.733333e+01,4.750400e+01,3.410329e+01,1.312786e+04,2.939440e+03,2.552119e+03,4.372422e+02,2.502198e+03,1.121187e+04,3.486587e+01,1.409748e+03,2.121195e+03,6.178334e+00,3.319545e-01,3.947967e+04,3.830472e-04
5.741667e+01,4.751352e+01,3.410654e+01,1.312456e+04,2.943377e+03,2.553276e+03,4.380082e+02,2.505369e+03,1.121198e+04,3.486926e+01,1.409743e+03,2.121206e+03,6.172592e+00,3.319640e-01,3.944204e+04,3.830486e-04
5.750000e+01,4.752304e+01,3.410978e+01,1.312126e+04,2.947314e+03,2.554433e+03,4.387745e+02,2.508539e+03,1.121209e+04,3.487265e+01,1.409738e+03,2.121216e+03,6.166860e+00,3.319736e-01,3.940446e+04,3.830500e-04
5.758333e+01,4.753255e+01,3.411302e+01,1.311797e+04,2.951249e+03,2.555589e+03,4.395412e+02,2.511708e+03,1.121221e+04,3.487604e+01,1.409732e+03,2.121226e+03,6.161136e+00,3.319832e-01,3.936694e+04,3.830514e-04
5.766667e+01,4.754206e+01,3.411626e+01,1.311467e+04,2.955184e+03,2.556744e+03,4.403082e+02,2.514875e+03,1.121232e+04,3.487942e+01,1.409727e+03,2.121236e+03,6.155420e+00,3.319927e-01,3.932947e+04,3.830528e-04
5.775000e+01,4.755157e+01,3.411950e+01,1.311137e+04,2.959117e+03,2.557899e+03,4.410756e+02,2.518041e+03,1.121243e+04,3.488281e+01,1.409722e+03,2.121246e+03,6.149714e+00,3.320023e-01,3.929207e+04,3.830542e-04
5.783333e+01,4.756107e+01,3.412273e+01,1.310808e+04,2.963049e+03,2.559054e+03,4.418433e+02,2.521206e+03,1.121254e+04,3.488618e+01,1.409717e+03,2.121256e+03,6.144016e+00,3.320118e-01,3.925472e+04,3.830556e-04
5.791667e+01,4.757057e+01,3.412596e+01,1.310478e+04,2.966981e+03,2.560208e+03,4.426114e+02,2.524370e+03,1.121266e+04,3.488956e+01,1.409712e+03,2.121267e+03,6.138326e+00,3.320214e-01,3.921743e+04,3.830570e-04
5.800000e+01,4.758006e+01,3.412919e+01,1.310148e+04,2.970911e+03,2.561362e+03,4.433798e+02,2.527532e+03,1.121277e+04,3.489293e+01,1.409707e+03,2.121277e+03,6.132645e+00,3.320309e-01,3.918020e+04,3.830584e-04
5.808333e+01,4.758955e+01,3.413241e+01,1.309819e+04,2.974841e+03,2.562515e+03,4.441485e+02,2.530692e+03,1.121288e+04,3.489630e+01,1.409702e+03,2.121287e+03,6.126973e+00,3.320405e-01,3.914302e+04,3.830598e-04
5.816667e+01,4.759904e+01,3.413563e+01,1.309489e+04,2.978769e+03,2.563667e+03,4.449176e+02,2.533852e+03,1.121299e+04,3.489966e+01,1.409697e+03,2.121297e+03,6.121310e+00,3.320500e-01,3.910590e+04,3.830612e-04
5.825000e+01,4.760852e+01,3.413885e+01,1.309159e+04,2.982697e+03,2.564819e+03,4.456871e+02,2.537010e+03,1.121311e+04,3.490303e+01,1.409691e+03,2.121307e+03,6.115655e+00,3.320595e-01,3.906884e+04,3.830626e-04
5.833333e+01,4.761800e+01,3.414207e+01,1.308829e+04,2.986623e+03,2.565971e+03,4.464569e+02,2.540166e+03,1.121322e+04,3.490639e+01,1.409686e+03,2.121317e+03,6.110008e+00,3.320691e-01,3.903184e+04,3.830640e-04
5.841667e+01,4.762747e+01,3.414528e+01,1.308500e+04,2.990549e+03,2.567122e+03,4.472270e+02,2.543322e+03,1.121333e+04,3.490974e+01,1.409681e+03,2.121327e+03,6.104370e+00,3.320786e-01,3.899489e+04,3.830653e-04
5.850000e+01,4.763694e+01,3.414849e+01,1.308170e+04,2.994473e+03,2.568273e+03,4.479975e+02,2.546476e+03,1.121344e+04,3.491309e+01,1.409676e+03,2.121337e+03,6.098741e+00,3.320881e-01,3.895800e+04,3.830667e-04
5.858333e+01,4.764641e+01,3.415169e+01,1.307840e+04,2.998397e+03,2.569423e+03,4.487683e+02,2.549628e+03,1.121356e+04,3.491644e+01,1.409671e+03,2.121347e+03,6.093120e+00,3.320976e-01,3.892116e+04,3.830681e-04
5.866667e+01,4.765587e+01,3.415490e+01,1.307510e+04,3.002319e+03,2.570572e+03,4.495395e+02,2.552780e+03,1.121367e+04,3.491979e+01,1.409666e+03,2.121358e+03,6.087508e+00,3.321071e-01,3.888439e+04,3.830695e-04
5.875000e+01,4.766532e+01,3.415809e+01,1.307181e+04,3.006241e+03,2.571722e+03,4.503110e+02,2.555930e+03,1.121378e+04,3.492313e+01,1.409661e+03,2.121368e+03,6.081904e+00,3.321166e-01,3.884766e+04,3.830709e-04
5.883333e+01,4.767478e+01,3.416129e+01,1.306851e+04,3.010161e+03,2.572870e+03,4.510829e+02,2.559079e+03,1.121389e+04,3.492647e+01,1.409656e+03,2.121378e+03,6.076308e+00,3.321261e-01,3.881100e+04,3.830723e-04
5.891667e+01,4.768423e+01,3.416448e+01,1.306521e+04,3.014081e+03,2.574018e+03,4.518551e+02,2.562226e+03,1.121400e+04,3.492981e+01,1.409651e+03,2.121388e+03,6.070721e+00,3.321356e-01,3.877439e+04,3.830737e-04
5.900000e+01,4.769367e+01,3.416767e+01,1.306191e+04,3.017999e+03,2.575166e+03,4.526276e+02,2.565372e+03,1.121411e+04,3.493314e+01,1.409645e+03,2.121398e+03,6.065143e+00,3.321451e-01,3.873784e+04,3.830751e-04
5.908333e+01,4.770312e+01,3.417086e+01,1.305861e+04,3.021917e+03,2.576313e+03,4.534005e+02,2.568517e+03,1.121423e+04,3.493647e+01,1.409640e+03,2.121408e+03,6.059572e+00,3.321545e-01,3.870134e+04,3.830764e-04
5.916667e+01,4.771255e+01,3.417405e+01,1.305531e+04,3.025834e+03,2.577460e+03,4.541737e+02,2.571660e+03,1.121434e+04,3.493980e+01,1.409635e+03,2.121418e+03,6.054011e+00,3.321640e-01,3.866490e+04,3.830778e-04
5.925000e+01,4.772199e+01,3.417723e+01,1.305202e+04,3.029749e+03,2.578606e+03,4.549473e+02,2.574802e+03,1.121445e+04,3.494313e+01,1.409630e+03,2.121428e+03,6.048457e+00,3.321735e-01,3.862851e+04,3.830792e-04
5.933333e+01,4.773142e+01,3.418040e+01,1.304872e+04,3.033664e+03,2.579752e+03,4.557212e+02,2.577943e+03,1.121456e+04,3.494645e+01,1.409625e+03,2.121438e+03,6.042912e+00,3.321829e-01,3.859218e+04,3.830806e-04
5.941667e+01,4.774084e+01,3.418358e+01,1.304542e+04,3.037578e+03,2.580897e+03,4.564955e+02,2.581082e+03,1.121467e+04,3.494976e+01,1.409620e+03,2.121448e+03,6.037375e+00,3.321924e-01,3.855591e+04,3.830820e-04
5.950000e+01,4.775026e+01,3.418675e+01,1.304212e+04,3.041490e+03,2.582042e+03,4.572701e+02,2.584220e+03,1.121478e+04,3.495308e+01,1.409615e+03,2.121458e+03,6.031847e+00,3.322018e-01,3.851969e+04,3.830834e-04
