t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
2.566667e+01,4.196531e+01,2.659460e+01,8.576378e+03,8.195732e+02,1.879133e+03,1.633277e+02,6.562455e+02,1.050364e+04,2.706047e+01,1.412739e+03,2.115131e+03,1.090698e+01,3.262289e-01,7.071625e+04,3.822363e-04
2.575000e+01,4.197134e+01,2.659626e+01,8.574666e+03,8.221456e+02,1.879866e+03,1.638916e+02,6.582540e+02,1.050371e+04,2.706219e+01,1.412735e+03,2.115138e+03,1.089988e+01,3.262353e-01,7.066909e+04,3.822372e-04
2.583333e+01,4.197737e+01,2.659791e+01,8.572954e+03,8.247175e+02,1.880599e+03,1.644558e+02,6.602617e+02,1.050378e+04,2.706390e+01,1.412732e+03,2.115145e+03,1.089280e+01,3.262417e-01,7.062198e+04,3.822380e-04
2.591667e+01,4.198340e+01,2.659957e+01,8.571242e+03,8.272888e+02,1.881332e+03,1.650202e+02,6.622686e+02,1.050385e+04,2.706562e+01,1.412729e+03,2.115151e+03,1.088572e+01,3.262481e-01,7.057493e+04,3.822389e-04
2.600000e+01,4.198943e+01,2.660122e+01,8.569530e+03,8.298597e+02,1.882064e+03,1.655848e+02,6.642749e+02,1.050393e+04,2.706733e+01,1.412726e+03,2.115158e+03,1.087865e+01,3.262545e-01,7.052793e+04,3.822398e-04
2.608333e+01,4.199546e+01,2.660288e+01,8.567818e+03,8.324300e+02,1.882796e+03,1.661497e+02,6.662804e+02,1.050400e+04,2.706904e+01,1.412722e+03,2.115165e+03,1.087158e+01,3.262609e-01,7.048098e+04,3.822407e-04
2.616667e+01,4.200148e+01,2.660453e+01,8.566107e+03,8.349999e+02,1.883528e+03,1.667147e+02,6.682852e+02,1.050407e+04,2.707075e+01,1.412719e+03,2.115172e+03,1.086453e+01,3.262673e-01,7.043409e+04,3.822416e-04
2.625000e+01,4.200750e+01,2.660618e+01,8.564395e+03,8.375692e+02,1.884260e+03,1.672800e+02,6.702892e+02,1.050414e+04,2.707246e+01,1.412716e+03,2.115178e+03,1.085748e+01,3.262737e-01,7.038725e+04,3.822424e-04
2.633333e+01,4.201352e+01,2.660783e+01,8.562684e+03,8.401380e+02,1.884991e+03,1.678455e+02,6.722925e+02,1.050422e+04,2.707417e+01,1.412713e+03,2.115185e+03,1.085044e+01,3.262801e-01,7.034046e+04,3.822433e-04
2.641667e+01,4.201954e+01,2.660947e+01,8.560973e+03,8.427063e+02,1.885722e+03,1.684112e+02,6.742951e+02,1.050429e+04,2.707587e+01,1.412709e+03,2.115192e+03,1.084341e+01,3.262865e-01,7.029373e+04,3.822442e-04
2.650000e+01,4.202555e+01,2.661112e+01,8.559262e+03,8.452741e+02,1.886453e+03,1.689771e+02,6.762969e+02,1.050436e+04,2.707758e+01,1.412706e+03,2.115199e+03,1.083639e+01,3.262929e-01,7.024705e+04,3.822451e-04
2.658333e+01,4.203156e+01,2.661277e+01,8.557551e+03,8.478413e+02,1.887184e+03,1.695433e+02,6.782980e+02,1.050443e+04,2.707928e+01,1.412703e+03,2.115205e+03,1.082937e+01,3.262992e-01,7.020042e+04,3.822460e-04
2.666667e+01,4.203757e+01,2.661441e+01,8.555840e+03,8.504081e+02,1.887914e+03,1.701097e+02,6.802984e+02,1.050451e+04,2.708098e+01,1.412700e+03,2.115212e+03,1.082236e+01,3.263056e-01,7.015385e+04,3.822468e-04
2.675000e+01,4.204358e+01,2.661605e+01,8.554129e+03,8.529743e+02,1.888644e+03,1.706763e+02,6.822981e+02,1.050458e+04,2.708268e+01,1.412696e+03,2.115219e+03,1.081536e+01,3.263120e-01,7.010733e+04,3.822477e-04
2.683333e+01,4.204959e+01,2.661769e+01,8.552418e+03,8.555401e+02,1.889374e+03,1.712431e+02,6.842970e+02,1.050465e+04,2.708438e+01,1.412693e+03,2.115226e+03,1.080837e+01,3.263184e-01,7.006086e+04,3.822486e-04
2.691667e+01,4.205559e+01,2.661933e+01,8.550708e+03,8.581053e+02,1.890103e+03,1.718101e+02,6.862952e+02,1.050472e+04,2.708608e+01,1.412690e+03,2.115232e+03,1.080139e+01,3.263247e-01,7.001445e+04,3.822495e-04
2.700000e+01,4.206159e+01,2.662097e+01,8.548998e+03,8.606700e+02,1.890833e+03,1.723774e+02,6.882926e+02,1.050480e+04,2.708777e+01,1.412687e+03,2.115239e+03,1.079441e+01,3.263311e-01,6.996808e+04,3.822503e-04
2.708333e+01,4.206759e+01,2.662261e+01,8.547287e+03,8.632342e+02,1.891561e+03,1.729448e+02,6.902893e+02,1.050487e+04,2.708947e+01,1.412684e+03,2.115246e+03,1.078744e+01,3.263375e-01,6.992177e+04,3.822512e-04
2.716667e+01,4.207359e+01,2.662424e+01,8.545577e+03,8.657978e+02,1.892290e+03,1.735125e+02,6.922853e+02,1.050494e+04,2.709116e+01,1.412680e+03,2.115253e+03,1.078048e+01,3.263438e-01,6.987552e+04,3.822521e-04
2.725000e+01,4.207958e+01,2.662588e+01,8.543867e+03,8.683610e+02,1.893019e+03,1.740804e+02,6.942806e+02,1.050501e+04,2.709285e+01,1.412677e+03,2.115259e+03,1.077353e+01,3.263502e-01,6.982931e+04,3.822530e-04
2.733333e+01,4.208558e+01,2.662751e+01,8.542157e+03,8.709236e+02,1.893747e+03,1.746485e+02,6.962751e+02,1.050508e+04,2.709454e+01,1.412674e+03,2.115266e+03,1.076659e+01,3.263565e-01,6.978316e+04,3.822539e-04
2.741667e+01,4.209157e+01,2.662914e+01,8.540447e+03,8.734858e+02,1.894475e+03,1.752169e+02,6.982689e+02,1.050516e+04,2.709623e+01,1.412671e+03,2.115273e+03,1.075965e+01,3.263629e-01,6.973706e+04,3.822547e-04
2.750000e+01,4.209756e+01,2.663077e+01,8.538738e+03,8.760474e+02,1.895202e+03,1.757854e+02,7.002619e+02,1.050523e+04,2.709792e+01,1.412667e+03,2.115279e+03,1.075272e+01,3.263692e-01,6.969102e+04,3.822556e-04
2.758333e+01,4.210354e+01,2.663240e+01,8.537028e+03,8.786085e+02,1.895930e+03,1.763542e+02,7.022543e+02,1.050530e+04,2.709960e+01,1.412664e+03,2.115286e+03,1.074580e+01,3.263756e-01,6.964502e+04,3.822565e-04
2.766667e+01,4.210953e+01,2.663403e+01,8.535319e+03,8.811691e+02,1.896657e+03,1.769232e+02,7.042459e+02,1.050537e+04,2.710129e+01,1.412661e+03,2.115293e+03,1.073888e+01,3.263819e-01,6.959908e+04,3.822574e-04
2.775000e+01,4.211551e+01,2.663566e+01,8.533609e+03,8.837292e+02,1.897383e+03,1.774924e+02,7.062367e+02,1.050545e+04,2.710297e+01,1.412658e+03,2.115299e+03,1.073198e+01,3.263883e-01,6.955319e+04,3.822582e-04
2.783333e+01,4.212149e+01,2.663728e+01,8.531900e+03,8.862887e+02,1.898110e+03,1.780619e+02,7.082269e+02,1.050552e+04,2.710466e+01,1.412654e+03,2.115306e+03,1.072508e+01,3.263946e-01,6.950736e+04,3.822591e-04
2.791667e+01,4.212746e+01,2.663891e+01,8.530191e+03,8.888478e+02,1.898836e+03,1.786315e+02,7.102163e+02,1.050559e+04,2.710634e+01,1.412651e+03,2.115313e+03,1.071819e+01,3.264009e-01,6.946157e+04,3.822600e-04
2.800000e+01,4.213344e+01,2.664053e+01,8.528482e+03,8.914063e+02,1.899562e+03,1.792014e+02,7.122050e+02,1.050566e+04,2.710802e+01,1.412648e+03,2.115320e+03,1.071131e+01,3.264073e-01,6.941584e+04,3.822608e-04
2.808333e+01,4.213941e+01,2.664215e+01,8.526773e+03,8.939644e+02,1.900288e+03,1.797715e+02,7.141929e+02,1.050573e+04,2.710969e+01,1.412645e+03,2.115326e+03,1.070443e+01,3.264136e-01,6.937016e+04,3.822617e-04
2.816667e+01,4.214538e+01,2.664377e+01,8.525064e+03,8.965219e+02,1.901013e+03,1.803418e+02,7.161801e+02,1.050580e+04,2.711137e+01,1.412641e+03,2.115333e+03,1.069756e+01,3.264199e-01,6.932453e+04,3.822626e-04
2.825000e+01,4.215135e+01,2.664539e+01,8.523356e+03,8.990789e+02,1.901739e+03,1.809123e+02,7.181666e+02,1.050588e+04,2.711305e+01,1.412638e+03,2.115340e+03,1.069070e+01,3.264263e-01,6.927895e+04,3.822635e-04
2.833333e+01,4.215732e+01,2.664701e+01,8.521647e+03,9.016354e+02,1.902464e+03,1.814830e+02,7.201524e+02,1.050595e+04,2.711472e+01,1.412635e+03,2.115346e+03,1.068385e+01,3.264326e-01,6.923342e+04,3.822643e-04
2.841667e+01,4.216328e+01,2.664862e+01,8.519939e+03,9.041914e+02,1.903188e+03,1.820540e+02,7.221374e+02,1.050602e+04,2.711639e+01,1.412632e+03,2.115353e+03,1.067701e+01,3.264389e-01,6.918795e+04,3.822652e-04
2.850000e+01,4.216924e+01,2.665024e+01,8.518231e+03,9.067468e+02,1.903913e+03,1.826252e+02,7.241217e+02,1.050609e+04,2.711806e+01,1.412629e+03,2.115360e+03,1.067017e+01,3.264452e-01,6.914253e+04,3.822661e-04
2.858333e+01,4.217520e+01,2.665185e+01,8.516523e+03,9.093018e+02,1.904637e+03,1.831966e+02,7.261052e+02,1.050616e+04,2.711973e+01,1.412625e+03,2.115366e+03,1.066334e+01,3.264515e-01,6.909715e+04,3.822670e-04
2.866667e+01,4.218116e+01,2.665346e+01,8.514815e+03,9.118562e+02,1.905361e+03,1.837682e+02,7.280881e+02,1.050624e+04,2.712140e+01,1.412622e+03,2.115373e+03,1.065652e+01,3.264578e-01,6.905183e+04,3.822678e-04
2.875000e+01,4.218712e+01,2.665507e+01,8.513107e+03,9.144102e+02,1.906084e+03,1.843400e+02,7.300702e+02,1.050631e+04,2.712307e+01,1.412619e+03,2.115380e+03,1.064971e+01,3.264642e-01,6.900656e+04,3.822687e-04
2.883333e+01,4.219307e+01,2.665668e+01,8.511399e+03,9.169636e+02,1.906808e+03,1.849120e+02,7.320516e+02,1.050638e+04,2.712473e+01,1.412616e+03,2.115386e+03,1.064290e+01,3.264705e-01,6.896135e+04,3.822696e-04
2.891667e+01,4.219902e+01,2.665829e+01,8.509692e+03,9.195165e+02,1.907531e+03,1.854843e+02,7.340322e+02,1.050645e+04,2.712640e+01,1.412613e+03,2.115393e+03,1.063610e+01,3.264768e-01,6.891618e+04,3.822704e-04
2.900000e+01,4.220497e+01,2.665990e+01,8.507985e+03,9.220689e+02,1.908253e+03,1.860568e+02,7.360121e+02,1.050652e+04,2.712806e+01,1.412609e+03,2.115400e+03,1.062931e+01,3.264831e-01,6.887107e+04,3.822713e-04
2.908333e+01,4.221091e+01,2.666150e+01,8.506277e+03,9.246208e+02,1.908976e+03,1.866295e+02,7.379913e+02,1.050659e+04,2.712972e+01,1.412606e+03,2.115406e+03,1.062253e+01,3.264894e-01,6.882600e+04,3.822722e-04
2.916667e+01,4.221686e+01,2.666310e+01,8.504570e+03,9.271722e+02,1.909698e+03,1.872024e+02,7.399698e+02,1.050666e+04,2.713138e+01,1.412603e+03,2.115413e+03,1.061575e+01,3.264957e-01,6.878099e+04,3.822730e-04
2.925000e+01,4.222280e+01,2.666471e+01,8.502863e+03,9.297230e+02,1.910420e+03,1.877755e+02,7.419475e+02,1.050674e+04,2.713304e+01,1.412600e+03,2.115420e+03,1.060898e+01,3.265020e-01,6.873603e+04,3.822739e-04
2.933333e+01,4.222874e+01,2.666631e+01,8.501156e+03,9.322734e+02,1.911142e+03,1.883488e+02,7.439245e+02,1.050681e+04,2.713470e+01,1.412596e+03,2.115426e+03,1.060222e+01,3.265082e-01,6.869111e+04,3.822748e-04
2.941667e+01,4.223468e+01,2.666791e+01,8.499449e+03,9.348232e+02,1.911863e+03,1.889224e+02,7.459008e+02,1.050688e+04,2.713636e+01,1.412593e+03,2.115433e+03,1.059547e+01,3.265145e-01,6.864625e+04,3.822756e-04
2.950000e+01,4.224061e+01,2.666951e+01,8.497743e+03,9.373725e+02,1.912585e+03,1.894962e+02,7.478763e+02,1.050695e+04,2.713801e+01,1.412590e+03,2.115440e+03,1.058872e+01,3.265208e-01,6.860144e+04,3.822765e-04
2.958333e+01,4.224655e+01,2.667111e+01,8.496036e+03,9.399213e+02,1.913306e+03,1.900702e+02,7.498512e+02,1.050702e+04,2.713967e+01,1.412587e+03,2.115446e+03,1.058198e+01,3.265271e-01,6.855668e+04,3.822774e-04
2.966667e+01,4.225248e+01,2.667270e+01,8.494330e+03,9.424696e+02,1.914026e+03,1.906444e+02,7.518253e+02,1.050709e+04,2.714132e+01,1.412584e+03,2.115453e+03,1.057525e+01,3.265334e-01,6.851198e+04,3.822782e-04
2.975000e+01,4.225841e+01,2.667430e+01,8.492624e+03,9.450174e+02,1.914747e+03,1.912188e+02,7.537986e+02,1.050716e+04,2.714297e+01,1.412580e+03,2.115459e+03,1.056853e+01,3.265397e-01,6.846732e+04,3.822791e-04
2.983333e+01,4.226433e+01,2.667589e+01,8.490918e+03,9.475647e+02,1.915467e+03,1.917934e+02,7.557713e+02,1.050724e+04,2.714462e+01,1.412577e+03,2.115466e+03,1.056181e+01,3.265459e-01,6.842271e+04,3.822800e-04
2.991667e+01,4.227026e+01,2.667748e+01,8.489212e+03,9.501115e+02,1.916187e+03,1.923683e+02,7.577432e+02,1.050731e+04,2.714627e+01,1.412574e+03,2.115473e+03,1.055510e+01,3.265522e-01,6.837815e+04,3.822808e-04
3.000000e+01,4.227618e+01,2.667907e+01,8.487506e+03,9.526577e+02,1.916906e+03,1.929434e+02,7.597143e+02,1.050738e+04,2.714791e+01,1.412571e+03,2.115479e+03,1.054840e+01,3.265585e-01,6.833364e+04,3.822817e-04
3.008333e+01,4.228210e+01,2.668066e+01,8.485800e+03,9.552034e+02,1.917626e+03,1.935187e+02,7.616848e+02,1.050745e+04,2.714956e+01,1.412568e+03,2.115486e+03,1.054171e+01,3.265647e-01,6.828919e+04,3.822826e-04
3.016667e+01,4.228802e+01,2.668225e+01,8.484095e+03,9.577487e+02,1.918345e+03,1.940942e+02,7.636545e+02,1.050752e+04,2.715120e+01,1.412564e+03,2.115493e+03,1.053502e+01,3.265710e-01,6.824478e+04,3.822834e-04
3.025000e+01,4.229393e+01,2.668384e+01,8.482389e+03,9.602934e+02,1.919063e+03,1.946699e+02,7.656235e+02,1.050759e+04,2.715285e+01,1.412561e+03,2.115499e+03,1.052835e+01,3.265773e-01,6.820042e+04,3.822843e-04
3.033333e+01,4.229985e+01,2.668542e+01,8.480684e+03,9.628376e+02,1.919782e+03,1.952458e+02,7.675918e+02,1.050766e+04,2.715449e+01,1.412558e+03,2.115506e+03,1.052168e+01,3.265835e-01,6.815612e+04,3.822852e-04
3.041667e+01,4.230576e+01,2.668701e+01,8.478979e+03,9.653813e+02,1.920500e+03,1.958220e+02,7.695593e+02,1.050773e+04,2.715613e+01,1.412555e+03,2.115512e+03,1.051501e+01,3.265898e-01,6.811186e+04,3.822860e-04
3.050000e+01,4.231167e+01,2.668859e+01,8.477274e+03,9.679245e+02,1.921218e+03,1.963983e+02,7.715262e+02,1.050781e+04,2.715777e+01,1.412552e+03,2.115519e+03,1.050836e+01,3.265960e-01,6.806765e+04,3.822869e-04
3.058333e+01,4.231758e+01,2.669017e+01,8.475569e+03,9.704671e+02,1.921936e+03,1.969749e+02,7.734922e+02,1.050788e+04,2.715940e+01,1.412549e+03,2.115526e+03,1.050171e+01,3.266023e-01,6.802349e+04,3.822878e-04
3.066667e+01,4.232348e+01,2.669175e+01,8.473865e+03,9.730093e+02,1.922654e+03,1.975517e+02,7.754576e+02,1.050795e+04,2.716104e+01,1.412545e+03,2.115532e+03,1.049506e+01,3.266085e-01,6.797939e+04,3.822886e-04
3.075000e+01,4.232938e+01,2.669333e+01,8.472160e+03,9.755510e+02,1.923371e+03,1.981287e+02,7.774222e+02,1.050802e+04,2.716267e+01,1.412542e+03,2.115539e+03,1.048843e+01,3.266148e-01,6.793533e+04,3.822895e-04
3.083333e+01,4.233528e+01,2.669491e+01,8.470456e+03,9.780921e+02,1.924088e+03,1.987059e+02,7.793862e+02,1.050809e+04,2.716431e+01,1.412539e+03,2.115545e+03,1.048180e+01,3.266210e-01,6.789132e+04,3.822903e-04
3.091667e+01,4.234118e+01,2.669649e+01,8.468751e+03,9.806327e+02,1.924804e+03,1.992834e+02,7.813493e+02,1.050816e+04,2.716594e+01,1.412536e+03,2.115552e+03,1.047518e+01,3.266273e-01,6.784736e+04,3.822912e-04
3.100000e+01,4.234708e+01,2.669806e+01,8.467047e+03,9.831728e+02,1.925521e+03,1.998610e+02,7.833118e+02,1.050823e+04,2.716757e+01,1.412533e+03,2.115559e+03,1.046857e+01,3.266335e-01,6.780345e+04,3.822921e-04
3.108333e+01,4.235297e+01,2.669963e+01,8.465343e+03,9.857124e+02,1.926237e+03,2.004389e+02,7.852735e+02,1.050830e+04,2.716920e+01,1.412529e+03,2.115565e+03,1.046197e+01,3.266397e-01,6.775959e+04,3.822929e-04
3.116667e+01,4.235886e+01,2.670121e+01,8.463639e+03,9.882515e+02,1.926953e+03,2.010170e+02,7.872345e+02,1.050837e+04,2.717083e+01,1.412526e+03,2.115572e+03,1.045537e+01,3.266460e-01,6.771578e+04,3.822938e-04
3.125000e+01,4.236475e+01,2.670278e+01,8.461936e+03,9.907901e+02,1.927668e+03,2.015953e+02,7.891948e+02,1.050844e+04,2.717245e+01,1.412523e+03,2.115578e+03,1.044878e+01,3.266522e-01,6.767202e+04,3.822947e-04
3.133333e+01,4.237064e+01,2.670435e+01,8.460232e+03,9.933282e+02,1.928384e+03,2.021738e+02,7.911544e+02,1.050851e+04,2.717408e+01,1.412520e+03,2.115585e+03,1.044220e+01,3.266584e-01,6.762831e+04,3.822955e-04
3.141667e+01,4.237653e+01,2.670592e+01,8.458529e+03,9.958657e+02,1.929099e+03,2.027525e+02,7.931132e+02,1.050859e+04,2.717570e+01,1.412517e+03,2.115591e+03,1.043562e+01,3.266646e-01,6.758465e+04,3.822964e-04
3.150000e+01,4.238241e+01,2.670748e+01,8.456825e+03,9.984028e+02,1.929814e+03,2.033315e+02,7.950713e+02,1.050866e+04,2.717732e+01,1.412513e+03,2.115598e+03,1.042905e+01,3.266709e-01,6.754103e+04,3.822972e-04
3.158333e+01,4.238829e+01,2.670905e+01,8.455122e+03,1.000939e+03,1.930528e+03,2.039106e+02,7.970287e+02,1.050873e+04,2.717895e+01,1.412510e+03,2.115605e+03,1.042249e+01,3.266771e-01,6.749747e+04,3.822981e-04
3.166667e+01,4.239417e+01,2.671061e+01,8.453419e+03,1.003475e+03,1.931243e+03,2.044900e+02,7.989853e+02,1.050880e+04,2.718056e+01,1.412507e+03,2.115611e+03,1.041594e+01,3.266833e-01,6.745395e+04,3.822989e-04
3.175000e+01,4.240004e+01,2.671218e+01,8.451717e+03,1.006011e+03,1.931957e+03,2.050696e+02,8.009413e+02,1.050887e+04,2.718218e+01,1.412504e+03,2.115618e+03,1.040939e+01,3.266895e-01,6.741048e+04,3.822998e-04
3.183333e+01,4.240592e+01,2.671374e+01,8.450014e+03,1.008546e+03,1.932670e+03,2.056494e+02,8.028965e+02,1.050894e+04,2.718380e+01,1.412501e+03,2.115624e+03,1.040285e+01,3.266957e-01,6.736706e+04,3.823007e-04
3.191667e+01,4.241179e+01,2.671530e+01,8.448311e+03,1.011080e+03,1.933384e+03,2.062294e+02,8.048509e+02,1.050901e+04,2.718542e+01,1.412498e+03,2.115631e+03,1.039632e+01,3.267019e-01,6.732369e+04,3.823015e-04
3.200000e+01,4.241766e+01,2.671686e+01,8.446609e+03,1.013614e+03,1.934097e+03,2.068096e+02,8.068047e+02,1.050908e+04,2.718703e+01,1.412494e+03,2.115637e+03,1.038980e+01,3.267081e-01,6.728037e+04,3.823024e-04
3.208333e+01,4.242353e+01,2.671842e+01,8.444907e+03,1.016148e+03,1.934810e+03,2.073901e+02,8.087577e+02,1.050915e+04,2.718864e+01,1.412491e+03,2.115644e+03,1.038328e+01,3.267143e-01,6.723710e+04,3.823032e-04
3.216667e+01,4.242939e+01,2.671998e+01,8.443205e+03,1.018681e+03,1.935523e+03,2.079707e+02,8.107100e+02,1.050922e+04,2.719026e+01,1.412488e+03,2.115651e+03,1.037677e+01,3.267205e-01,6.719388e+04,3.823041e-04
3.225000e+01,4.243526e+01,2.672153e+01,8.441503e+03,1.021213e+03,1.936235e+03,2.085516e+02,8.126616e+02,1.050929e+04,2.719187e+01,1.412485e+03,2.115657e+03,1.037027e+01,3.267267e-01,6.715070e+04,3.823050e-04
3.233333e+01,4.244112e+01,2.672309e+01,8.439801e+03,1.023745e+03,1.936947e+03,2.091327e+02,8.146125e+02,1.050936e+04,2.719347e+01,1.412482e+03,2.115664e+03,1.036377e+01,3.267329e-01,6.710757e+04,3.823058e-04
3.241667e+01,4.244698e+01,2.672464e+01,8.438099e+03,1.026277e+03,1.937659e+03,2.097140e+02,8.165626e+02,1.050943e+04,2.719508e+01,1.412479e+03,2.115670e+03,1.035728e+01,3.267391e-01,6.706449e+04,3.823067e-04
3.250000e+01,4.245283e+01,2.672619e+01,8.436398e+03,1.028808e+03,1.938371e+03,2.102955e+02,8.185120e+02,1.050950e+04,2.719669e+01,1.412475e+03,2.115677e+03,1.035080e+01,3.267453e-01,6.702146e+04,3.823075e-04
3.258333e+01,4.245869e+01,2.672774e+01,8.434697e+03,1.031338e+03,1.939082e+03,2.108772e+02,8.204607e+02,1.050957e+04,2.719829e+01,1.412472e+03,2.115683e+03,1.034433e+01,3.267515e-01,6.697848e+04,3.823084e-04
3.266667e+01,4.246454e+01,2.672929e+01,8.432995e+03,1.033868e+03,1.939793e+03,2.114592e+02,8.224086e+02,1.050964e+04,2.719990e+01,1.412469e+03,2.115690e+03,1.033786e+01,3.267577e-01,6.693555e+04,3.823092e-04
3.275000e+01,4.247039e+01,2.673084e+01,8.431294e+03,1.036397e+03,1.940504e+03,2.120413e+02,8.243559e+02,1.050971e+04,2.720150e+01,1.412466e+03,2.115696e+03,1.033140e+01,3.267639e-01,6.689266e+04,3.823101e-04
3.283333e+01,4.247624e+01,2.673238e+01,8.429594e+03,1.038926e+03,1.941215e+03,2.126237e+02,8.263024e+02,1.050978e+04,2.720310e+01,1.412463e+03,2.115703e+03,1.032495e+01,3.267700e-01,6.684982e+04,3.823109e-04
3.291667e+01,4.248209e+01,2.673393e+01,8.427893e+03,1.041454e+03,1.941925e+03,2.132063e+02,8.282482e+02,1.050985e+04,2.720470e+01,1.412460e+03,2.115709e+03,1.031850e+01,3.267762e-01,6.680703e+04,3.823118e-04
3.300000e+01,4.248793e+01,2.673547e+01,8.426192e+03,1.043982e+03,1.942635e+03,2.137891e+02,8.301933e+02,1.050992e+04,2.720630e+01,1.412457e+03,2.115716e+03,1.031206e+01,3.267824e-01,6.676429e+04,3.823127e-04
3.308333e+01,4.249377e+01,2.673702e+01,8.424492e+03,1.046510e+03,1.943345e+03,2.143721e+02,8.321376e+02,1.050999e+04,2.720790e+01,1.412453e+03,2.115722e+03,1.030563e+01,3.267886e-01,6.672159e+04,3.823135e-04
3.316667e+01,4.249961e+01,2.673856e+01,8.422792e+03,1.049036e+03,1.944054e+03,2.149553e+02,8.340812e+02,1.051006e+04,2.720949e+01,1.412450e+03,2.115729e+03,1.029921e+01,3.267947e-01,6.667895e+04,3.823144e-04
3.325000e+01,4.250545e+01,2.674010e+01,8.421092e+03,1.051563e+03,1.944764e+03,2.155387e+02,8.360241e+02,1.051013e+04,2.721109e+01,1.412447e+03,2.115735e+03,1.029279e+01,3.268009e-01,6.663635e+04,3.823152e-04
3.333333e+01,4.251128e+01,2.674164e+01,8.419392e+03,1.054089e+03,1.945473e+03,2.161223e+02,8.379663e+02,1.051020e+04,2.721268e+01,1.412444e+03,2.115742e+03,1.028638e+01,3.268071e-01,6.659379e+04,3.823161e-04
3.341667e+01,4.251712e+01,2.674317e+01,8.417692e+03,1.056614e+03,1.946181e+03,2.167062e+02,8.399077e+02,1.051028e+04,2.721427e+01,1.412441e+03,2.115748e+03,1.027997e+01,3.268132e-01,6.655129e+04,3.823169e-04
3.350000e+01,4.252295e+01,2.674471e+01,8.415992e+03,1.059139e+03,1.946890e+03,2.172903e+02,8.418485e+02,1.051035e+04,2.721586e+01,1.412438e+03,2.115755e+03,1.027358e+01,3.268194e-01,6.650883e+04,3.823178e-04
3.358333e+01,4.252877e+01,2.674625e+01,8.414293e+03,1.061663e+03,1.947598e+03,2.178745e+02,8.437885e+02,1.051042e+04,2.721745e+01,1.412434e+03,2.115762e+03,1.026719e+01,3.268255e-01,6.646642e+04,3.823186e-04
3.366667e+01,4.253460e+01,2.674778e+01,8.412593e+03,1.064187e+03,1.948306e+03,2.184590e+02,8.457278e+02,1.051049e+04,2.721904e+01,1.412431e+03,2.115768e+03,1.026081e+01,3.268317e-01,6.642406e+04,3.823195e-04
3.375000e+01,4.254042e+01,2.674931e+01,8.410894e+03,1.066710e+03,1.949014e+03,2.190437e+02,8.476663e+02,1.051056e+04,2.722062e+01,1.412428e+03,2.115775e+03,1.025443e+01,3.268378e-01,6.638175e+04,3.823203e-04
3.383333e+01,4.254625e+01,2.675084e+01,8.409195e+03,1.069233e+03,1.949721e+03,2.196287e+02,8.496042e+02,1.051063e+04,2.722221e+01,1.412425e+03,2.115781e+03,1.024806e+01,3.268440e-01,6.633948e+04,3.823212e-04
3.391667e+01,4.255207e+01,2.675237e+01,8.407496e+03,1.071755e+03,1.950428e+03,2.202138e+02,8.515413e+02,1.051069e+04,2.722379e+01,1.412422e+03,2.115787e+03,1.024170e+01,3.268501e-01,6.629726e+04,3.823220e-04
3.400000e+01,4.255788e+01,2.675390e+01,8.405798e+03,1.074277e+03,1.951135e+03,2.207991e+02,8.534777e+02,1.051076e+04,2.722537e+01,1.412419e+03,2.115794e+03,1.023535e+01,3.268563e-01,6.625508e+04,3.823229e-04
3.408333e+01,4.256370e+01,2.675543e+01,8.404099e+03,1.076798e+03,1.951842e+03,2.213847e+02,8.554134e+02,1.051083e+04,2.722696e+01,1.412416e+03,2.115800e+03,1.022900e+01,3.268624e-01,6.621296e+04,3.823237e-04
3.416667e+01,4.256951e+01,2.675695e+01,8.402401e+03,1.079319e+03,1.952548e+03,2.219704e+02,8.573483e+02,1.051090e+04,2.722854e+01,1.412412e+03,2.115807e+03,1.022266e+01,3.268685e-01,6.617088e+04,3.823246e-04
3.425000e+01,4.257532e+01,2.675848e+01,8.400703e+03,1.081839e+03,1.953254e+03,2.225564e+02,8.592826e+02,1.051097e+04,2.723011e+01,1.412409e+03,2.115813e+03,1.021633e+01,3.268747e-01,6.612885e+04,3.823254e-04
3.433333e+01,4.258113e+01,2.676000e+01,8.399005e+03,1.084359e+03,1.953960e+03,2.231426e+02,8.612161e+02,1.051104e+04,2.723169e+01,1.412406e+03,2.115820e+03,1.021000e+01,3.268808e-01,6.608686e+04,3.823263e-04
3.441667e+01,4.258694e+01,2.676152e+01,8.397307e+03,1.086878e+03,1.954665e+03,2.237290e+02,8.631489e+02,1.051111e+04,2.723327e+01,1.412403e+03,2.115826e+03,1.020368e+01,3.268869e-01,6.604492e+04,3.823271e-04
3.450000e+01,4.259274e+01,2.676304e+01,8.395609e+03,1.089397e+03,1.955371e+03,2.243156e+02,8.650809e+02,1.051118e+04,2.723484e+01,1.412400e+03,2.115833e+03,1.019737e+01,3.268931e-01,6.600303e+04,3.823280e-04
3.458333e+01,4.259855e+01,2.676456e+01,8.393912e+03,1.091915e+03,1.956076e+03,2.249024e+02,8.670123e+02,1.051125e+04,2.723641e+01,1.412397e+03,2.115839e+03,1.019107e+01,3.268992e-01,6.596118e+04,3.823288e-04
