t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
5.066667e+01,4.437894e+01,3.295180e+01,1.412626e+04,2.685530e+03,2.172405e+03,3.493417e+02,2.336188e+03,1.117460e+04,3.366355e+01,1.411435e+03,2.117810e+03,8.455111e+00,3.287620e-01,5.446590e+04,3.825893e-04
5.075000e+01,4.438567e+01,3.295445e+01,1.412429e+04,2.689767e+03,2.173223e+03,3.499937e+02,2.339773e+03,1.117468e+04,3.366631e+01,1.411432e+03,2.117817e+03,8.449241e+00,3.287690e-01,5.442712e+04,3.825902e-04
5.083333e+01,4.439240e+01,3.295709e+01,1.412232e+04,2.694004e+03,2.174041e+03,3.506459e+02,2.343358e+03,1.117476e+04,3.366907e+01,1.411428e+03,2.117825e+03,8.443376e+00,3.287760e-01,5.438838e+04,3.825912e-04
5.091667e+01,4.439913e+01,3.295974e+01,1.412035e+04,2.698240e+03,2.174858e+03,3.512984e+02,2.346941e+03,1.117484e+04,3.367183e+01,1.411424e+03,2.117832e+03,8.437518e+00,3.287830e-01,5.434968e+04,3.825922e-04
5.100000e+01,4.440585e+01,3.296238e+01,1.411838e+04,2.702475e+03,2.175675e+03,3.519511e+02,2.350524e+03,1.117492e+04,3.367459e+01,1.411421e+03,2.117839e+03,8.431666e+00,3.287899e-01,5.431102e+04,3.825932e-04
5.108333e+01,4.441258e+01,3.296503e+01,1.411641e+04,2.706710e+03,2.176492e+03,3.526040e+02,2.354106e+03,1.117500e+04,3.367735e+01,1.411417e+03,2.117847e+03,8.425820e+00,3.287969e-01,5.427240e+04,3.825942e-04
5.116667e+01,4.441930e+01,3.296767e+01,1.411444e+04,2.710944e+03,2.177309e+03,3.532572e+02,2.357687e+03,1.117509e+04,3.368011e+01,1.411414e+03,2.117854e+03,8.419980e+00,3.288039e-01,5.423382e+04,3.825952e-04
5.125000e+01,4.442602e+01,3.297031e+01,1.411247e+04,2.715178e+03,2.178125e+03,3.539106e+02,2.361267e+03,1.117517e+04,3.368286e+01,1.411410e+03,2.117862e+03,8.414147e+00,3.288108e-01,5.419529e+04,3.825961e-04
5.133333e+01,4.443274e+01,3.297295e+01,1.411050e+04,2.719411e+03,2.178942e+03,3.545643e+02,2.364847e+03,1.117525e+04,3.368562e+01,1.411406e+03,2.117869e+03,8.408319e+00,3.288178e-01,5.415680e+04,3.825971e-04
5.141667e+01,4.443946e+01,3.297559e+01,1.410853e+04,2.723644e+03,2.179758e+03,3.552183e+02,2.368426e+03,1.117533e+04,3.368837e+01,1.411403e+03,2.117876e+03,8.402498e+00,3.288248e-01,5.411834e+04,3.825981e-04
5.150000e+01,4.444617e+01,3.297822e+01,1.410655e+04,2.727876e+03,2.180574e+03,3.558724e+02,2.372003e+03,1.117541e+04,3.369112e+01,1.411399e+03,2.117884e+03,8.396682e+00,3.288317e-01,5.407993e+04,3.825991e-04
5.158333e+01,4.445289e+01,3.298086e+01,1.410458e+04,2.732107e+03,2.181390e+03,3.565268e+02,2.375580e+03,1.117549e+04,3.369387e+01,1.411395e+03,2.117891e+03,8.390873e+00,3.288387e-01,5.404156e+04,3.826001e-04
5.166667e+01,4.445960e+01,3.298349e+01,1.410261e+04,2.736338e+03,2.182206e+03,3.571815e+02,2.379156e+03,1.117557e+04,3.369662e+01,1.411392e+03,2.117898e+03,8.385070e+00,3.288457e-01,5.400323e+04,3.826011e-04
5.175000e+01,4.446631e+01,3.298612e+01,1.410063e+04,2.740568e+03,2.183021e+03,3.578364e+02,2.382732e+03,1.117565e+04,3.369936e+01,1.411388e+03,2.117906e+03,8.379273e+00,3.288526e-01,5.396494e+04,3.826020e-04
5.183333e+01,4.447302e+01,3.298876e+01,1.409866e+04,2.744798e+03,2.183836e+03,3.584916e+02,2.386306e+03,1.117573e+04,3.370211e+01,1.411385e+03,2.117913e+03,8.373482e+00,3.288596e-01,5.392669e+04,3.826030e-04
5.191667e+01,4.447973e+01,3.299139e+01,1.409669e+04,2.749027e+03,2.184651e+03,3.591470e+02,2.389880e+03,1.117581e+04,3.370486e+01,1.411381e+03,2.117921e+03,8.367697e+00,3.288665e-01,5.388848e+04,3.826040e-04
5.200000e+01,4.448643e+01,3.299402e+01,1.409471e+04,2.753255e+03,2.185466e+03,3.598026e+02,2.393453e+03,1.117589e+04,3.370760e+01,1.411377e+03,2.117928e+03,8.361918e+00,3.288735e-01,5.385031e+04,3.826050e-04
5.208333e+01,4.449314e+01,3.299664e+01,1.409274e+04,2.757483e+03,2.186281e+03,3.604585e+02,2.397025e+03,1.117597e+04,3.371034e+01,1.411374e+03,2.117935e+03,8.356145e+00,3.288804e-01,5.381219e+04,3.826060e-04
5.216667e+01,4.449984e+01,3.299927e+01,1.409076e+04,2.761710e+03,2.187095e+03,3.611146e+02,2.400596e+03,1.117605e+04,3.371308e+01,1.411370e+03,2.117943e+03,8.350378e+00,3.288874e-01,5.377410e+04,3.826069e-04
5.225000e+01,4.450654e+01,3.300189e+01,1.408879e+04,2.765937e+03,2.187910e+03,3.617710e+02,2.404166e+03,1.117613e+04,3.371582e+01,1.411366e+03,2.117950e+03,8.344617e+00,3.288943e-01,5.373605e+04,3.826079e-04
5.233333e+01,4.451324e+01,3.300452e+01,1.408681e+04,2.770163e+03,2.188724e+03,3.624276e+02,2.407735e+03,1.117621e+04,3.371856e+01,1.411363e+03,2.117957e+03,8.338862e+00,3.289012e-01,5.369805e+04,3.826089e-04
5.241667e+01,4.451994e+01,3.300714e+01,1.408483e+04,2.774388e+03,2.189538e+03,3.630845e+02,2.411304e+03,1.117629e+04,3.372129e+01,1.411359e+03,2.117965e+03,8.333114e+00,3.289082e-01,5.366008e+04,3.826099e-04
5.250000e+01,4.452664e+01,3.300976e+01,1.408286e+04,2.778613e+03,2.190351e+03,3.637416e+02,2.414872e+03,1.117637e+04,3.372403e+01,1.411356e+03,2.117972e+03,8.327371e+00,3.289151e-01,5.362216e+04,3.826109e-04
5.258333e+01,4.453334e+01,3.301238e+01,1.408088e+04,2.782837e+03,2.191165e+03,3.643989e+02,2.418439e+03,1.117645e+04,3.372676e+01,1.411352e+03,2.117979e+03,8.321634e+00,3.289221e-01,5.358427e+04,3.826119e-04
5.266667e+01,4.454003e+01,3.301500e+01,1.407890e+04,2.787061e+03,2.191978e+03,3.650565e+02,2.422005e+03,1.117653e+04,3.372950e+01,1.411348e+03,2.117987e+03,8.315903e+00,3.289290e-01,5.354643e+04,3.826128e-04
5.275000e+01,4.454672e+01,3.301762e+01,1.407693e+04,2.791284e+03,2.192791e+03,3.657143e+02,2.425570e+03,1.117661e+04,3.373223e+01,1.411345e+03,2.117994e+03,8.310178e+00,3.289359e-01,5.350862e+04,3.826138e-04
5.283333e+01,4.455341e+01,3.302023e+01,1.407495e+04,2.795507e+03,2.193604e+03,3.663724e+02,2.429134e+03,1.117669e+04,3.373496e+01,1.411341e+03,2.118001e+03,8.304459e+00,3.289428e-01,5.347086e+04,3.826148e-04
5.291667e+01,4.456010e+01,3.302285e+01,1.407297e+04,2.799729e+03,2.194417e+03,3.670308e+02,2.432698e+03,1.117677e+04,3.373768e+01,1.411338e+03,2.118009e+03,8.298747e+00,3.289498e-01,5.343314e+04,3.826158e-04
5.300000e+01,4.456679e+01,3.302546e+01,1.407099e+04,2.803950e+03,2.195230e+03,3.676893e+02,2.436261e+03,1.117685e+04,3.374041e+01,1.411334e+03,2.118016e+03,8.293040e+00,3.289567e-01,5.339545e+04,3.826167e-04
5.308333e+01,4.457347e+01,3.302807e+01,1.406901e+04,2.808171e+03,2.196042e+03,3.683481e+02,2.439822e+03,1.117693e+04,3.374314e+01,1.411330e+03,2.118023e+03,8.287339e+00,3.289636e-01,5.335781e+04,3.826177e-04
5.316667e+01,4.458016e+01,3.303068e+01,1.406703e+04,2.812391e+03,2.196854e+03,3.690072e+02,2.443384e+03,1.117701e+04,3.374586e+01,1.411327e+03,2.118031e+03,8.281644e+00,3.289705e-01,5.332020e+04,3.826187e-04
5.325000e+01,4.458684e+01,3.303329e+01,1.406506e+04,2.816610e+03,2.197666e+03,3.696665e+02,2.446944e+03,1.117709e+04,3.374859e+01,1.411323e+03,2.118038e+03,8.275955e+00,3.289775e-01,5.328264e+04,3.826197e-04
5.333333e+01,4.459352e+01,3.303590e+01,1.406308e+04,2.820829e+03,2.198478e+03,3.703260e+02,2.450503e+03,1.117717e+04,3.375131e+01,1.411319e+03,2.118045e+03,8.270271e+00,3.289844e-01,5.324511e+04,3.826207e-04
5.341667e+01,4.460020e+01,3.303851e+01,1.406110e+04,2.825047e+03,2.199290e+03,3.709858e+02,2.454062e+03,1.117726e+04,3.375403e+01,1.411316e+03,2.118053e+03,8.264594e+00,3.289913e-01,5.320763e+04,3.826216e-04
5.350000e+01,4.460688e+01,3.304112e+01,1.405912e+04,2.829265e+03,2.200101e+03,3.716459e+02,2.457619e+03,1.117734e+04,3.375675e+01,1.411312e+03,2.118060e+03,8.258923e+00,3.289982e-01,5.317018e+04,3.826226e-04
5.358333e+01,4.461356e+01,3.304372e+01,1.405714e+04,2.833482e+03,2.200912e+03,3.723061e+02,2.461176e+03,1.117742e+04,3.375946e+01,1.411309e+03,2.118067e+03,8.253257e+00,3.290051e-01,5.313278e+04,3.826236e-04
5.366667e+01,4.462023e+01,3.304632e+01,1.405516e+04,2.837699e+03,2.201723e+03,3.729666e+02,2.464732e+03,1.117750e+04,3.376218e+01,1.411305e+03,2.118075e+03,8.247598e+00,3.290120e-01,5.309541e+04,3.826246e-04
5.375000e+01,4.462690e+01,3.304893e+01,1.405317e+04,2.841915e+03,2.202534e+03,3.736274e+02,2.468287e+03,1.117758e+04,3.376490e+01,1.411301e+03,2.118082e+03,8.241944e+00,3.290189e-01,5.305808e+04,3.826255e-04
5.383333e+01,4.463358e+01,3.305153e+01,1.405119e+04,2.846130e+03,2.203345e+03,3.742884e+02,2.471842e+03,1.117766e+04,3.376761e+01,1.411298e+03,2.118089e+03,8.236297e+00,3.290258e-01,5.302080e+04,3.826265e-04
5.391667e+01,4.464025e+01,3.305413e+01,1.404921e+04,2.850345e+03,2.204155e+03,3.749497e+02,2.475395e+03,1.117774e+04,3.377032e+01,1.411294e+03,2.118097e+03,8.230655e+00,3.290327e-01,5.298355e+04,3.826275e-04
5.400000e+01,4.464691e+01,3.305672e+01,1.404723e+04,2.854559e+03,2.204966e+03,3.756111e+02,2.478948e+03,1.117782e+04,3.377303e+01,1.411291e+03,2.118104e+03,8.225019e+00,3.290396e-01,5.294634e+04,3.826285e-04
5.408333e+01,4.465358e+01,3.305932e+01,1.404525e+04,2.858773e+03,2.205776e+03,3.762729e+02,2.482500e+03,1.117790e+04,3.377574e+01,1.411287e+03,2.118111e+03,8.219389e+00,3.290465e-01,5.290917e+04,3.826295e-04
5.416667e+01,4.466025e+01,3.306192e+01,1.404326e+04,2.862986e+03,2.206586e+03,3.769349e+02,2.486051e+03,1.117797e+04,3.377845e+01,1.411283e+03,2.118119e+03,8.213764e+00,3.290534e-01,5.287204e+04,3.826304e-04
5.425000e+01,4.466691e+01,3.306451e+01,1.404128e+04,2.867198e+03,2.207395e+03,3.775971e+02,2.489601e+03,1.117805e+04,3.378116e+01,1.411280e+03,2.118126e+03,8.208146e+00,3.290603e-01,5.283495e+04,3.826314e-04
5.433333e+01,4.467357e+01,3.306710e+01,1.403930e+04,2.871410e+03,2.208205e+03,3.782595e+02,2.493150e+03,1.117813e+04,3.378386e+01,1.411276e+03,2.118133e+03,8.202533e+00,3.290672e-01,5.279790e+04,3.826324e-04
5.441667e+01,4.468023e+01,3.306969e+01,1.403732e+04,2.875621e+03,2.209014e+03,3.789222e+02,2.496699e+03,1.117821e+04,3.378657e+01,1.411273e+03,2.118140e+03,8.196927e+00,3.290741e-01,5.276089e+04,3.826334e-04
5.450000e+01,4.468689e+01,3.307228e+01,1.403533e+04,2.879832e+03,2.209823e+03,3.795852e+02,2.500246e+03,1.117829e+04,3.378927e+01,1.411269e+03,2.118148e+03,8.191326e+00,3.290810e-01,5.272392e+04,3.826343e-04
5.458333e+01,4.469355e+01,3.307487e+01,1.403335e+04,2.884042e+03,2.210632e+03,3.802484e+02,2.503793e+03,1.117837e+04,3.379197e+01,1.411265e+03,2.118155e+03,8.185731e+00,3.290879e-01,5.268698e+04,3.826353e-04
5.466667e+01,4.470021e+01,3.307746e+01,1.403136e+04,2.888251e+03,2.211441e+03,3.809118e+02,2.507339e+03,1.117845e+04,3.379467e+01,1.411262e+03,2.118162e+03,8.180141e+00,3.290947e-01,5.265009e+04,3.826363e-04
5.475000e+01,4.470686e+01,3.308005e+01,1.402938e+04,2.892460e+03,2.212249e+03,3.815755e+02,2.510884e+03,1.117853e+04,3.379737e+01,1.411258e+03,2.118170e+03,8.174558e+00,3.291016e-01,5.261323e+04,3.826373e-04
5.483333e+01,4.471351e+01,3.308263e+01,1.402739e+04,2.896668e+03,2.213058e+03,3.822394e+02,2.514429e+03,1.117861e+04,3.380007e+01,1.411255e+03,2.118177e+03,8.168980e+00,3.291085e-01,5.257641e+04,3.826382e-04
5.491667e+01,4.472016e+01,3.308522e+01,1.402541e+04,2.900876e+03,2.213866e+03,3.829036e+02,2.517972e+03,1.117869e+04,3.380277e+01,1.411251e+03,2.118184e+03,8.163409e+00,3.291154e-01,5.253964e+04,3.826392e-04
5.500000e+01,4.472681e+01,3.308780e+01,1.402342e+04,2.905083e+03,2.214674e+03,3.835680e+02,2.521515e+03,1.117877e+04,3.380546e+01,1.411248e+03,2.118191e+03,8.157842e+00,3.291223e-01,5.250290e+04,3.826402e-04
5.508333e+01,4.473346e+01,3.309038e+01,1.402144e+04,2.909289e+03,2.215482e+03,3.842326e+02,2.525057e+03,1.117885e+04,3.380816e+01,1.411244e+03,2.118199e+03,8.152282e+00,3.291291e-01,5.246620e+04,3.826411e-04
5.516667e+01,4.474011e+01,3.309296e+01,1.401945e+04,2.913495e+03,2.216289e+03,3.848975e+02,2.528598e+03,1.117893e+04,3.381085e+01,1.411240e+03,2.118206e+03,8.146728e+00,3.291360e-01,5.242953e+04,3.826421e-04
5.525000e+01,4.474675e+01,3.309554e+01,1.401747e+04,2.917700e+03,2.217097e+03,3.855626e+02,2.532138e+03,1.117901e+04,3.381354e+01,1.411237e+03,2.118213e+03,8.141179e+00,3.291429e-01,5.239291e+04,3.826431e-04
5.533333e+01,4.475340e+01,3.309812e+01,1.401548e+04,2.921905e+03,2.217904e+03,3.862280e+02,2.535677e+03,1.117909e+04,3.381623e+01,1.411233e+03,2.118221e+03,8.135636e+00,3.291497e-01,5.235633e+04,3.826441e-04
5.541667e+01,4.476004e+01,3.310069e+01,1.401349e+04,2.926109e+03,2.218711e+03,3.868936e+02,2.539215e+03,1.117917e+04,3.381892e+01,1.411230e+03,2.118228e+03,8.130099e+00,3.291566e-01,5.231978e+04,3.826450e-04
5.550000e+01,4.476668e+01,3.310327e+01,1.401150e+04,2.930312e+03,2.219518e+03,3.875595e+02,2.542753e+03,1.117925e+04,3.382161e+01,1.411226e+03,2.118235e+03,8.124567e+00,3.291635e-01,5.228327e+04,3.826460e-04
5.558333e+01,4.477332e+01,3.310584e+01,1.400952e+04,2.934515e+03,2.220324e+03,3.882256e+02,2.546290e+03,1.117933e+04,3.382429e+01,1.411222e+03,2.118242e+03,8.119041e+00,3.291703e-01,5.224680e+04,3.826470e-04
5.566667e+01,4.477995e+01,3.310842e+01,1.400753e+04,2.938718e+03,2.221131e+03,3.888919e+02,2.549826e+03,1.117941e+04,3.382698e+01,1.411219e+03,2.118250e+03,8.113521e+00,3.291772e-01,5.221037e+04,3.826480e-04
5.575000e+01,4.478659e+01,3.311099e+01,1.400554e+04,2.942919e+03,2.221937e+03,3.895585e+02,2.553361e+03,1.117949e+04,3.382966e+01,1.411215e+03,2.118257e+03,8.108007e+00,3.291840e-01,5.217398e+04,3.826489e-04
5.583333e+01,4.479322e+01,3.311356e+01,1.400355e+04,2.947120e+03,2.222743e+03,3.902253e+02,2.556895e+03,1.117957e+04,3.383234e+01,1.411212e+03,2.118264e+03,8.102498e+00,3.291909e-01,5.213762e+04,3.826499e-04
5.591667e+01,4.479986e+01,3.311612e+01,1.400156e+04,2.951321e+03,2.223549e+03,3.908924e+02,2.560428e+03,1.117965e+04,3.383502e+01,1.411208e+03,2.118271e+03,8.096995e+00,3.291977e-01,5.210131e+04,3.826509e-04
5.600000e+01,4.480649e+01,3.311869e+01,1.399958e+04,2.955521e+03,2.224354e+03,3.915597e+02,2.563961e+03,1.117973e+04,3.383770e+01,1.411204e+03,2.118279e+03,8.091498e+00,3.292046e-01,5.206503e+04,3.826518e-04
5.608333e+01,4.481311e+01,3.312126e+01,1.399759e+04,2.959720e+03,2.225160e+03,3.922272e+02,2.567493e+03,1.117981e+04,3.384038e+01,1.411201e+03,2.118286e+03,8.086007e+00,3.292114e-01,5.202879e+04,3.826528e-04
5.616667e+01,4.481974e+01,3.312382e+01,1.399560e+04,2.963919e+03,2.225965e+03,3.928950e+02,2.571024e+03,1.117989e+04,3.384306e+01,1.411197e+03,2.118293e+03,8.080521e+00,3.292183e-01,5.199259e+04,3.826538e-04
5.625000e+01,4.482637e+01,3.312639e+01,1.399361e+04,2.968117e+03,2.226770e+03,3.935630e+02,2.574554e+03,1.117997e+04,3.384573e+01,1.411194e+03,2.118300e+03,8.075041e+00,3.292251e-01,5.195643e+04,3.826548e-04
5.633333e+01,4.483299e+01,3.312895e+01,1.399162e+04,2.972314e+03,2.227575e+03,3.942313e+02,2.578083e+03,1.118005e+04,3.384841e+01,1.411190e+03,2.118308e+03,8.069566e+00,3.292320e-01,5.192030e+04,3.826557e-04
5.641667e+01,4.483962e+01,3.313151e+01,1.398963e+04,2.976511e+03,2.228380e+03,3.948998e+02,2.581611e+03,1.118012e+04,3.385108e+01,1.411187e+03,2.118315e+03,8.064097e+00,3.292388e-01,5.188421e+04,3.826567e-04
5.650000e+01,4.484624e+01,3.313407e+01,1.398764e+04,2.980707e+03,2.229184e+03,3.955686e+02,2.585139e+03,1.118020e+04,3.385375e+01,1.411183e+03,2.118322e+03,8.058634e+00,3.292456e-01,5.184816e+04,3.826577e-04
5.658333e+01,4.485286e+01,3.313663e+01,1.398565e+04,2.984903e+03,2.229989e+03,3.962376e+02,2.588665e+03,1.118028e+04,3.385642e+01,1.411179e+03,2.118329e+03,8.053176e+00,3.292525e-01,5.181215e+04,3.826586e-04
5.666667e+01,4.485947e+01,3.313918e+01,1.398365e+04,2.989098e+03,2.230793e+03,3.969068e+02,2.592191e+03,1.118036e+04,3.385909e+01,1.411176e+03,2.118337e+03,8.047725e+00,3.292593e-01,5.177618e+04,3.826596e-04
5.675000e+01,4.486609e+01,3.314174e+01,1.398166e+04,2.993293e+03,2.231597e+03,3.975763e+02,2.595716e+03,1.118044e+04,3.386175e+01,1.411172e+03,2.118344e+03,8.042278e+00,3.292661e-01,5.174024e+04,3.826606e-04
5.683333e+01,4.487271e+01,3.314429e+01,1.397967e+04,2.997486e+03,2.232401e+03,3.982460e+02,2.599240e+03,1.118052e+04,3.386442e+01,1.411169e+03,2.118351e+03,8.036838e+00,3.292730e-01,5.170435e+04,3.826615e-04
5.691667e+01,4.487932e+01,3.314685e+01,1.397768e+04,3.001680e+03,2.233204e+03,3.989160e+02,2.602764e+03,1.118060e+04,3.386709e+01,1.411165e+03,2.118358e+03,8.031403e+00,3.292798e-01,5.166849e+04,3.826625e-04
5.700000e+01,4.488593e+01,3.314940e+01,1.397569e+04,3.005872e+03,2.234007e+03,3.995862e+02,2.606286e+03,1.118068e+04,3.386975e+01,1.411162e+03,2.118366e+03,8.025973e+00,3.292866e-01,5.163266e+04,3.826635e-04
5.708333e+01,4.489254e+01,3.315195e+01,1.397369e+04,3.010065e+03,2.234811e+03,4.002566e+02,2.609808e+03,1.118076e+04,3.387241e+01,1.411158e+03,2.118373e+03,8.020550e+00,3.292935e-01,5.159688e+04,3.826644e-04
5.716667e+01,4.489915e+01,3.315450e+01,1.397170e+04,3.014256e+03,2.235614e+03,4.009273e+02,2.613329e+03,1.118084e+04,3.387507e+01,1.411154e+03,2.118380e+03,8.015131e+00,3.293003e-01,5.156113e+04,3.826654e-04
5.725000e+01,4.490576e+01,3.315705e+01,1.396971e+04,3.018447e+03,2.236416e+03,4.015982e+02,2.616849e+03,1.118092e+04,3.387773e+01,1.411151e+03,2.118387e+03,8.009719e+00,3.293071e-01,5.152542e+04,3.826664e-04
5.733333e+01,4.491236e+01,3.315959e+01,1.396771e+04,3.022637e+03,2.237219e+03,4.022694e+02,2.620368e+03,1.118100e+04,3.388039e+01,1.411147e+03,2.118394e+03,8.004312e+00,3.293139e-01,5.148975e+04,3.826673e-04
5.741667e+01,4.491897e+01,3.316214e+01,1.396572e+04,3.026827e+03,2.238021e+03,4.029408e+02,2.623886e+03,1.118107e+04,3.388304e+01,1.411144e+03,2.118402e+03,7.998910e+00,3.293207e-01,5.145411e+04,3.826683e-04
5.750000e+01,4.492557e+01,3.316468e+01,1.396373e+04,3.031016e+03,2.238824e+03,4.036124e+02,2.627404e+03,1.118115e+04,3.388570e+01,1.411140e+03,2.118409e+03,7.993515e+00,3.293275e-01,5.141851e+04,3.826693e-04
5.758333e+01,4.493217e+01,3.316723e+01,1.396173e+04,3.035205e+03,2.239626e+03,4.042843e+02,2.630920e+03,1.118123e+04,3.388835e+01,1.411137e+03,2.118416e+03,7.988124e+00,3.293343e-01,5.138295e+04,3.826702e-04
5.766667e+01,4.493877e+01,3.316977e+01,1.395974e+04,3.039393e+03,2.240427e+03,4.049565e+02,2.634436e+03,1.118131e+04,3.389101e+01,1.411133e+03,2.118423e+03,7.982740e+00,3.293412e-01,5.134743e+04,3.826712e-04
5.775000e+01,4.494536e+01,3.317231e+01,1.395774e+04,3.043580e+03,2.241229e+03,4.056288e+02,2.637951e+03,1.118139e+04,3.389366e+01,1.411130e+03,2.118431e+03,7.977360e+00,3.293480e-01,5.131194e+04,3.826722e-04
5.783333e+01,4.495196e+01,3.317485e+01,1.395575e+04,3.047767e+03,2.242031e+03,4.063014e+02,2.641465e+03,1.118147e+04,3.389631e+01,1.411126e+03,2.118438e+03,7.971987e+00,3.293548e-01,5.127649e+04,3.826731e-04
5.791667e+01,4.495855e+01,3.317738e+01,1.395375e+04,3.051953e+03,2.242832e+03,4.069743e+02,2.644978e+03,1.118155e+04,3.389896e+01,1.411122e+03,2.118445e+03,7.966619e+00,3.293616e-01,5.124108e+04,3.826741e-04
5.800000e+01,4.496515e+01,3.317992e+01,1.395176e+04,3.056138e+03,2.243633e+03,4.076474e+02,2.648491e+03,1.118163e+04,3.390160e+01,1.411119e+03,2.118452e+03,7.961256e+00,3.293684e-01,5.120571e+04,3.826751e-04
5.808333e+01,4.497174e+01,3.318246e+01,1.394976e+04,3.060323e+03,2.244434e+03,4.083207e+02,2.652003e+03,1.118171e+04,3.390425e+01,1.411115e+03,2.118459e+03,7.955899e+00,3.293752e-01,5.117037e+04,3.826760e-04
5.816667e+01,4.497833e+01,3.318499e+01,1.394776e+04,3.064508e+03,2.245234e+03,4.089943e+02,2.655513e+03,1.118179e+04,3.390689e+01,1.411112e+03,2.118467e+03,7.950548e+00,3.293820e-01,5.113507e+04,3.826770e-04
5.825000e+01,4.498492e+01,3.318752e+01,1.394577e+04,3.068691e+03,2.246035e+03,4.096681e+02,2.659023e+03,1.118186e+04,3.390954e+01,1.411108e+03,2.118474e+03,7.945202e+00,3.293888e-01,5.109980e+04,3.826780e-04
5.833333e+01,4.499150e+01,3.319005e+01,1.394377e+04,3.072874e+03,2.246835e+03,4.103421e+02,2.662532e+03,1.118194e+04,3.391218e+01,1.411105e+03,2.118481e+03,7.939861e+00,3.293955e-01,5.106458e+04,3.826789e-04
5.841667e+01,4.499809e+01,3.319258e+01,1.394177e+04,3.077057e+03,2.247635e+03,4.110164e+02,2.666041e+03,1.118202e+04,3.391482e+01,1.411101e+03,2.118488e+03,7.934526e+00,3.294023e-01,5.102939e+04,3.826799e-04
5.850000e+01,4.500467e+01,3.319511e+01,1.393978e+04,3.081239e+03,2.248435e+03,4.116910e+02,2.669548e+03,1.118210e+04,3.391746e+01,1.411097e+03,2.118495e+03,7.929197e+00,3.294091e-01,5.099423e+04,3.826809e-04
5.858333e+01,4.501125e+01,3.319764e+01,1.393778e+04,3.085420e+03,2.249235e+03,4.123657e+02,2.673054e+03,1.118218e+04,3.392010e+01,1.411094e+03,2.118502e+03,7.923873e+00,3.294159e-01,5.095912e+04,3.826818e-04
5.866667e+01,4.501783e+01,3.320017e+01,1.393578e+04,3.089601e+03,2.250034e+03,4.130407e+02,2.676560e+03,1.118226e+04,3.392273e+01,1.411090e+03,2.118510e+03,7.918554e+00,3.294227e-01,5.092404e+04,3.826828e-04
5.875000e+01,4.502441e+01,3.320269e+01,1.393378e+04,3.093781e+03,2.250834e+03,4.137160e+02,2.680065e+03,1.118234e+04,3.392537e+01,1.411087e+03,2.118517e+03,7.913241e+00,3.294295e-01,5.088899e+04,3.826838e-04
5.883333e+01,4.503099e+01,3.320522e+01,1.393179e+04,3.097961e+03,2.251633e+03,4.143915e+02,2.683569e+03,1.118242e+04,3.392800e+01,1.411083e+03,2.118524e+03,7.907933e+00,3.294363e-01,5.085399e+04,3.826847e-04
5.891667e+01,4.503756e+01,3.320774e+01,1.392979e+04,3.102140e+03,2.252432e+03,4.150672e+02,2.687072e+03,1.118249e+04,3.393064e+01,1.411080e+03,2.118531e+03,7.902631e+00,3.294430e-01,5.081902e+04,3.826857e-04
5.900000e+01,4.504414e+01,3.321026e+01,1.392779e+04,3.106318e+03,2.253231e+03,4.157432e+02,2.690575e+03,1.118257e+04,3.393327e+01,1.411076e+03,2.118538e+03,7.897335e+00,3.294498e-01,5.078408e+04,3.826866e-04
5.908333e+01,4.505071e+01,3.321278e+01,1.392579e+04,3.110496e+03,2.254029e+03,4.164194e+02,2.694076e+03,1.118265e+04,3.393590e+01,1.411073e+03,2.118546e+03,7.892043e+00,3.294566e-01,5.074919e+04,3.826876e-04
5.916667e+01,4.505728e+01,3.321530e+01,1.392379e+04,3.114673e+03,2.254827e+03,4.170958e+02,2.697577e+03,1.118273e+04,3.393853e+01,1.411069e+03,2.118553e+03,7.886758e+00,3.294634e-01,5.071433e+04,3.826886e-04
5.925000e+01,4.506385e+01,3.321782e+01,1.392179e+04,3.118849e+03,2.255626e+03,4.177725e+02,2.701077e+03,1.118281e+04,3.394115e+01,1.411066e+03,2.118560e+03,7.881477e+00,3.294701e-01,5.067950e+04,3.826895e-04
5.933333e+01,4.507042e+01,3.322033e+01,1.391979e+04,3.123025e+03,2.256424e+03,4.184495e+02,2.704576e+03,1.118289e+04,3.394378e+01,1.411062e+03,2.118567e+03,7.876202e+00,3.294769e-01,5.064471e+04,3.826905e-04
5.941667e+01,4.507698e+01,3.322285e+01,1.391779e+04,3.127201e+03,2.257221e+03,4.191266e+02,2.708074e+03,1.118297e+04,3.394641e+01,1.411058e+03,2.118574e+03,7.870933e+00,3.294837e-01,5.060996e+04,3.826915e-04
5.950000e+01,4.508355e+01,3.322536e+01,1.391579e+04,3.131375e+03,2.258019e+03,4.198040e+02,2.711571e+03,1.118305e+04,3.394903e+01,1.411055e+03,2.118581e+03,7.865669e+00,3.294904e-01,5.057525e+04,3.826924e-04
5.958333e+01,4.509011e+01,3.322787e+01,1.391379e+04,3.135549e+03,2.258816e+03,4.204817e+02,2.715068e+03,1.118312e+04,3.395165e+01,1.411051e+03,2.118589e+03,7.860410e+00,3.294972e-01,5.054057e+04,3.826934e-04
