t_h,T_glucosa_C,U_W_m2C,Q_W,Q_acum_MJ,Q_perd_W,Q_perd_acum_MJ,Q_neto_acum_MJ,h_i_W_m2C,h_o_W_m2C,rho_kg_m3,Cp_J_kgC,mu_Pa_s,k_W_mC,Pr,beta_1C
4.858333e+01,6.845419e+01,3.269059e+01,2.995810e+03,1.447924e+03,0.000000e+00,0.000000e+00,1.447924e+03,1.144991e+04,3.338858e+01,1.398435e+03,2.141477e+03,1.096327e+00,3.508129e-01,6.692340e+03,3.861460e-04
4.866667e+01,6.847184e+01,3.267364e+01,2.986182e+03,1.448820e+03,0.000000e+00,0.000000e+00,1.448820e+03,1.145010e+04,3.337090e+01,1.398425e+03,2.141493e+03,1.094978e+00,3.508270e-01,6.683887e+03,3.861486e-04
4.875000e+01,6.848943e+01,3.265668e+01,2.976588e+03,1.449713e+03,0.000000e+00,0.000000e+00,1.449713e+03,1.145030e+04,3.335321e+01,1.398416e+03,2.141508e+03,1.093636e+00,3.508409e-01,6.675473e+03,3.861513e-04
4.883333e+01,6.850697e+01,3.263971e+01,2.967028e+03,1.450603e+03,0.000000e+00,0.000000e+00,1.450603e+03,1.145049e+04,3.333550e+01,1.398406e+03,2.141523e+03,1.092299e+00,3.508549e-01,6.667100e+03,3.861539e-04
4.891667e+01,6.852445e+01,3.262273e+01,2.957501e+03,1.451490e+03,0.000000e+00,0.000000e+00,1.451490e+03,1.145068e+04,3.331779e+01,1.398397e+03,2.141538e+03,1.090969e+00,3.508687e-01,6.658766e+03,3.861565e-04
4.900000e+01,6.854188e+01,3.260574e+01,2.948006e+03,1.452375e+03,0.000000e+00,0.000000e+00,1.452375e+03,1.145087e+04,3.330007e+01,1.398387e+03,2.141553e+03,1.089646e+00,3.508826e-01,6.650471e+03,3.861591e-04
4.908333e+01,6.855925e+01,3.258875e+01,2.938545e+03,1.453256e+03,0.000000e+00,0.000000e+00,1.453256e+03,1.145106e+04,3.328234e+01,1.398378e+03,2.141568e+03,1.088328e+00,3.508963e-01,6.642215e+03,3.861617e-04
4.916667e+01,6.857656e+01,3.257174e+01,2.929117e+03,1.454135e+03,0.000000e+00,0.000000e+00,1.454135e+03,1.145125e+04,3.326460e+01,1.398369e+03,2.141583e+03,1.087017e+00,3.509101e-01,6.633998e+03,3.861643e-04
4.925000e+01,6.859382e+01,3.255473e+01,2.919722e+03,1.455011e+03,0.000000e+00,0.000000e+00,1.455011e+03,1.145143e+04,3.324685e+01,1.398359e+03,2.141598e+03,1.085711e+00,3.509238e-01,6.625820e+03,3.861668e-04
4.933333e+01,6.861102e+01,3.253770e+01,2.910359e+03,1.455884e+03,0.000000e+00,0.000000e+00,1.455884e+03,1.145162e+04,3.322910e+01,1.398350e+03,2.141613e+03,1.084412e+00,3.509374e-01,6.617680e+03,3.861694e-04
4.941667e+01,6.862817e+01,3.252067e+01,2.901029e+03,1.456754e+03,0.000000e+00,0.000000e+00,1.456754e+03,1.145181e+04,3.321134e+01,1.398341e+03,2.141628e+03,1.083119e+00,3.509510e-01,6.609578e+03,3.861720e-04
4.950000e+01,6.864526e+01,3.250364e+01,2.891731e+03,1.457622e+03,0.000000e+00,0.000000e+00,1.457622e+03,1.145199e+04,3.319357e+01,1.398332e+03,2.141643e+03,1.081832e+00,3.509646e-01,6.601514e+03,3.861745e-04
4.958333e+01,6.866230e+01,3.248659e+01,2.882466e+03,1.458487e+03,0.000000e+00,0.000000e+00,1.458487e+03,1.145218e+04,3.317579e+01,1.398322e+03,2.141658e+03,1.080551e+00,3.509781e-01,6.593487e+03,3.861770e-04
4.966667e+01,6.867928e+01,3.246954e+01,2.873233e+03,1.459349e+03,0.000000e+00,0.000000e+00,1.459349e+03,1.145236e+04,3.315800e+01,1.398313e+03,2.141672e+03,1.079275e+00,3.509915e-01,6.585498e+03,3.861796e-04
4.975000e+01,6.869621e+01,3.245248e+01,2.864032e+03,1.460208e+03,0.000000e+00,0.000000e+00,1.460208e+03,1.145255e+04,3.314021e+01,1.398304e+03,2.141687e+03,1.078006e+00,3.510049e-01,6.577547e+03,3.861821e-04
4.983333e+01,6.871308e+01,3.243541e+01,2.854863e+03,1.461064e+03,0.000000e+00,0.000000e+00,1.461064e+03,1.145273e+04,3.312241e+01,1.398295e+03,2.141702e+03,1.076742e+00,3.510183e-01,6.569632e+03,3.861846e-04
4.991667e+01,6.872990e+01,3.241833e+01,2.845726e+03,1.461918e+03,0.000000e+00,0.000000e+00,1.461918e+03,1.145291e+04,3.310460e+01,1.398286e+03,2.141716e+03,1.075485e+00,3.510316e-01,6.561754e+03,3.861871e-04
5.000000e+01,6.874667e+01,3.240125e+01,2.836621e+03,1.462769e+03,0.000000e+00,0.000000e+00,1.462769e+03,1.145310e+04,3.308679e+01,1.398277e+03,2.141731e+03,1.074233e+00,3.510449e-01,6.553912e+03,3.861896e-04
5.008333e+01,6.876338e+01,3.238416e+01,2.827548e+03,1.463617e+03,0.000000e+00,0.000000e+00,1.463617e+03,1.145328e+04,3.306896e+01,1.398268e+03,2.141745e+03,1.072987e+00,3.510581e-01,6.546107e+03,3.861921e-04
5.016667e+01,6.878004e+01,3.236706e+01,2.818506e+03,1.464463e+03,0.000000e+00,0.000000e+00,1.464463e+03,1.145346e+04,3.305114e+01,1.398259e+03,2.141760e+03,1.071746e+00,3.510713e-01,6.538338e+03,3.861946e-04
5.025000e+01,6.879665e+01,3.234996e+01,2.809496e+03,1.465306e+03,0.000000e+00,0.000000e+00,1.465306e+03,1.145364e+04,3.303330e+01,1.398250e+03,2.141774e+03,1.070512e+00,3.510844e-01,6.530605e+03,3.861971e-04
5.033333e+01,6.881320e+01,3.233285e+01,2.800517e+03,1.466146e+03,0.000000e+00,0.000000e+00,1.466146e+03,1.145382e+04,3.301546e+01,1.398241e+03,2.141788e+03,1.069283e+00,3.510975e-01,6.522908e+03,3.861996e-04
5.041667e+01,6.882970e+01,3.231574e+01,2.791570e+03,1.466983e+03,0.000000e+00,0.000000e+00,1.466983e+03,1.145400e+04,3.299761e+01,1.398232e+03,2.141803e+03,1.068059e+00,3.511106e-01,6.515246e+03,3.862020e-04
5.050000e+01,6.884615e+01,3.229861e+01,2.782654e+03,1.467818e+03,0.000000e+00,0.000000e+00,1.467818e+03,1.145418e+04,3.297976e+01,1.398223e+03,2.141817e+03,1.066841e+00,3.511236e-01,6.507620e+03,3.862045e-04
5.058333e+01,6.886254e+01,3.228149e+01,2.773769e+03,1.468650e+03,0.000000e+00,0.000000e+00,1.468650e+03,1.145436e+04,3.296190e+01,1.398214e+03,2.141831e+03,1.065629e+00,3.511365e-01,6.500028e+03,3.862069e-04
5.066667e+01,6.887888e+01,3.226435e+01,2.764914e+03,1.469480e+03,0.000000e+00,0.000000e+00,1.469480e+03,1.145454e+04,3.294403e+01,1.398205e+03,2.141845e+03,1.064422e+00,3.511494e-01,6.492472e+03,3.862093e-04
5.075000e+01,6.889517e+01,3.224721e+01,2.756091e+03,1.470307e+03,0.000000e+00,0.000000e+00,1.470307e+03,1.145471e+04,3.292616e+01,1.398197e+03,2.141859e+03,1.063221e+00,3.511623e-01,6.484950e+03,3.862118e-04
5.083333e+01,6.891141e+01,3.223007e+01,2.747299e+03,1.471131e+03,0.000000e+00,0.000000e+00,1.471131e+03,1.145489e+04,3.290829e+01,1.398188e+03,2.141873e+03,1.062025e+00,3.511751e-01,6.477462e+03,3.862142e-04
5.091667e+01,6.892760e+01,3.221291e+01,2.738537e+03,1.471952e+03,0.000000e+00,0.000000e+00,1.471952e+03,1.145507e+04,3.289040e+01,1.398179e+03,2.141887e+03,1.060835e+00,3.511879e-01,6.470009e+03,3.862166e-04
5.100000e+01,6.894373e+01,3.219576e+01,2.729806e+03,1.472771e+03,0.000000e+00,0.000000e+00,1.472771e+03,1.145524e+04,3.287252e+01,1.398170e+03,2.141901e+03,1.059650e+00,3.512007e-01,6.462590e+03,3.862190e-04
5.108333e+01,6.895982e+01,3.217860e+01,2.721105e+03,1.473588e+03,0.000000e+00,0.000000e+00,1.473588e+03,1.145542e+04,3.285462e+01,1.398162e+03,2.141915e+03,1.058471e+00,3.512134e-01,6.455205e+03,3.862214e-04
5.116667e+01,6.897585e+01,3.216143e+01,2.712435e+03,1.474401e+03,0.000000e+00,0.000000e+00,1.474401e+03,1.145559e+04,3.283673e+01,1.398153e+03,2.141929e+03,1.057297e+00,3.512260e-01,6.447853e+03,3.862238e-04
5.125000e+01,6.899183e+01,3.214426e+01,2.703795e+03,1.475212e+03,0.000000e+00,0.000000e+00,1.475212e+03,1.145576e+04,3.281882e+01,1.398144e+03,2.141943e+03,1.056128e+00,3.512386e-01,6.440535e+03,3.862262e-04
5.133333e+01,6.900776e+01,3.212708e+01,2.695185e+03,1.476021e+03,0.000000e+00,0.000000e+00,1.476021e+03,1.145594e+04,3.280092e+01,1.398136e+03,2.141956e+03,1.054964e+00,3.512512e-01,6.433250e+03,3.862286e-04
5.141667e+01,6.902364e+01,3.210990e+01,2.686605e+03,1.476827e+03,0.000000e+00,0.000000e+00,1.476827e+03,1.145611e+04,3.278301e+01,1.398127e+03,2.141970e+03,1.053806e+00,3.512637e-01,6.425999e+03,3.862309e-04
5.150000e+01,6.903947e+01,3.209271e+01,2.678055e+03,1.477630e+03,0.000000e+00,0.000000e+00,1.477630e+03,1.145628e+04,3.276509e+01,1.398119e+03,2.141984e+03,1.052653e+00,3.512762e-01,6.418780e+03,3.862333e-04
5.158333e+01,6.905525e+01,3.207552e+01,2.669535e+03,1.478431e+03,0.000000e+00,0.000000e+00,1.478431e+03,1.145645e+04,3.274717e+01,1.398110e+03,2.141997e+03,1.051505e+00,3.512887e-01,6.411594e+03,3.862357e-04
5.166667e+01,6.907097e+01,3.205832e+01,2.661045e+03,1.479230e+03,0.000000e+00,0.000000e+00,1.479230e+03,1.145662e+04,3.272925e+01,1.398102e+03,2.142011e+03,1.050362e+00,3.513011e-01,6.404440e+03,3.862380e-04
5.175000e+01,6.908665e+01,3.204112e+01,2.652584e+03,1.480025e+03,0.000000e+00,0.000000e+00,1.480025e+03,1.145679e+04,3.271132e+01,1.398093e+03,2.142024e+03,1.049224e+00,3.513134e-01,6.397319e+03,3.862403e-04
5.183333e+01,6.910228e+01,3.202392e+01,2.644153e+03,1.480819e+03,0.000000e+00,0.000000e+00,1.480819e+03,1.145696e+04,3.269339e+01,1.398085e+03,2.142038e+03,1.048092e+00,3.513257e-01,6.390230e+03,3.862427e-04
5.191667e+01,6.911786e+01,3.200671e+01,2.635752e+03,1.481609e+03,0.000000e+00,0.000000e+00,1.481609e+03,1.145713e+04,3.267545e+01,1.398076e+03,2.142051e+03,1.046964e+00,3.513380e-01,6.383173e+03,3.862450e-04
5.200000e+01,6.913339e+01,3.198950e+01,2.627380e+03,1.482398e+03,0.000000e+00,0.000000e+00,1.482398e+03,1.145730e+04,3.265751e+01,1.398068e+03,2.142065e+03,1.045842e+00,3.513502e-01,6.376148e+03,3.862473e-04
5.208333e+01,6.914887e+01,3.197229e+01,2.619037e+03,1.483183e+03,0.000000e+00,0.000000e+00,1.483183e+03,1.145747e+04,3.263957e+01,1.398060e+03,2.142078e+03,1.044725e+00,3.513624e-01,6.369154e+03,3.862496e-04
5.216667e+01,6.916430e+01,3.195507e+01,2.610723e+03,1.483966e+03,0.000000e+00,0.000000e+00,1.483966e+03,1.145764e+04,3.262162e+01,1.398051e+03,2.142091e+03,1.043612e+00,3.513746e-01,6.362192e+03,3.862519e-04
5.225000e+01,6.917968e+01,3.193784e+01,2.602438e+03,1.484747e+03,0.000000e+00,0.000000e+00,1.484747e+03,1.145781e+04,3.260367e+01,1.398043e+03,2.142104e+03,1.042505e+00,3.513867e-01,6.355261e+03,3.862542e-04
5.233333e+01,6.919501e+01,3.192062e+01,2.594182e+03,1.485525e+03,0.000000e+00,0.000000e+00,1.485525e+03,1.145797e+04,3.258572e+01,1.398035e+03,2.142118e+03,1.041402e+00,3.513988e-01,6.348361e+03,3.862565e-04
5.241667e+01,6.921030e+01,3.190339e+01,2.585955e+03,1.486301e+03,0.000000e+00,0.000000e+00,1.486301e+03,1.145814e+04,3.256776e+01,1.398026e+03,2.142131e+03,1.040305e+00,3.514108e-01,6.341492e+03,3.862588e-04
5.250000e+01,6.922553e+01,3.188615e+01,2.577757e+03,1.487075e+03,0.000000e+00,0.000000e+00,1.487075e+03,1.145830e+04,3.254980e+01,1.398018e+03,2.142144e+03,1.039212e+00,3.514228e-01,6.334653e+03,3.862611e-04
5.258333e+01,6.924072e+01,3.186892e+01,2.569588e+03,1.487845e+03,0.000000e+00,0.000000e+00,1.487845e+03,1.145847e+04,3.253184e+01,1.398010e+03,2.142157e+03,1.038124e+00,3.514347e-01,6.327846e+03,3.862633e-04
5.266667e+01,6.925586e+01,3.185168e+01,2.561447e+03,1.488614e+03,0.000000e+00,0.000000e+00,1.488614e+03,1.145863e+04,3.251388e+01,1.398002e+03,2.142170e+03,1.037041e+00,3.514466e-01,6.321068e+03,3.862656e-04
5.275000e+01,6.927095e+01,3.183444e+01,2.553334e+03,1.489380e+03,0.000000e+00,0.000000e+00,1.489380e+03,1.145880e+04,3.249591e+01,1.397994e+03,2.142183e+03,1.035963e+00,3.514585e-01,6.314321e+03,3.862678e-04
5.283333e+01,6.928600e+01,3.181719e+01,2.545250e+03,1.490143e+03,0.000000e+00,0.000000e+00,1.490143e+03,1.145896e+04,3.247794e+01,1.397986e+03,2.142196e+03,1.034889e+00,3.514703e-01,6.307604e+03,3.862701e-04
5.291667e+01,6.930099e+01,3.179995e+01,2.537194e+03,1.490905e+03,0.000000e+00,0.000000e+00,1.490905e+03,1.145912e+04,3.245997e+01,1.397977e+03,2.142209e+03,1.033821e+00,3.514821e-01,6.300916e+03,3.862723e-04
5.300000e+01,6.931594e+01,3.178270e+01,2.529166e+03,1.491663e+03,0.000000e+00,0.000000e+00,1.491663e+03,1.145929e+04,3.244199e+01,1.397969e+03,2.142222e+03,1.032757e+00,3.514939e-01,6.294259e+03,3.862746e-04
5.308333e+01,6.933084e+01,3.176545e+01,2.521166e+03,1.492420e+03,0.000000e+00,0.000000e+00,1.492420e+03,1.145945e+04,3.242402e+01,1.397961e+03,2.142234e+03,1.031697e+00,3.515056e-01,6.287631e+03,3.862768e-04
5.316667e+01,6.934570e+01,3.174819e+01,2.513195e+03,1.493174e+03,0.000000e+00,0.000000e+00,1.493174e+03,1.145961e+04,3.240604e+01,1.397953e+03,2.142247e+03,1.030642e+00,3.515172e-01,6.281032e+03,3.862790e-04
5.325000e+01,6.936050e+01,3.173094e+01,2.505251e+03,1.493925e+03,0.000000e+00,0.000000e+00,1.493925e+03,1.145977e+04,3.238806e+01,1.397945e+03,2.142260e+03,1.029592e+00,3.515289e-01,6.274462e+03,3.862812e-04
5.333333e+01,6.937526e+01,3.171368e+01,2.497335e+03,1.494674e+03,0.000000e+00,0.000000e+00,1.494674e+03,1.145993e+04,3.237008e+01,1.397937e+03,2.142273e+03,1.028547e+00,3.515405e-01,6.267922e+03,3.862834e-04
5.341667e+01,6.938998e+01,3.169642e+01,2.489446e+03,1.495421e+03,0.000000e+00,0.000000e+00,1.495421e+03,1.146009e+04,3.235210e+01,1.397929e+03,2.142285e+03,1.027506e+00,3.515520e-01,6.261410e+03,3.862856e-04
5.350000e+01,6.940465e+01,3.167916e+01,2.481586e+03,1.496166e+03,0.000000e+00,0.000000e+00,1.496166e+03,1.146025e+04,3.233411e+01,1.397921e+03,2.142298e+03,1.026470e+00,3.515635e-01,6.254927e+03,3.862878e-04
5.358333e+01,6.941927e+01,3.166189e+01,2.473752e+03,1.496908e+03,0.000000e+00,0.000000e+00,1.496908e+03,1.146041e+04,3.231613e+01,1.397914e+03,2.142310e+03,1.025438e+00,3.515750e-01,6.248472e+03,3.862900e-04
5.366667e+01,6.943384e+01,3.164463e+01,2.465946e+03,1.497648e+03,0.000000e+00,0.000000e+00,1.497648e+03,1.146056e+04,3.229814e+01,1.397906e+03,2.142323e+03,1.024411e+00,3.515864e-01,6.242046e+03,3.862921e-04
5.375000e+01,6.944837e+01,3.162736e+01,2.458168e+03,1.498385e+03,0.000000e+00,0.000000e+00,1.498385e+03,1.146072e+04,3.228015e+01,1.397898e+03,2.142335e+03,1.023388e+00,3.515978e-01,6.235648e+03,3.862943e-04
5.383333e+01,6.946285e+01,3.161010e+01,2.450416e+03,1.499120e+03,0.000000e+00,0.000000e+00,1.499120e+03,1.146088e+04,3.226216e+01,1.397890e+03,2.142348e+03,1.022370e+00,3.516092e-01,6.229278e+03,3.862965e-04
5.391667e+01,6.947729e+01,3.159283e+01,2.442692e+03,1.499853e+03,0.000000e+00,0.000000e+00,1.499853e+03,1.146104e+04,3.224417e+01,1.397882e+03,2.142360e+03,1.021356e+00,3.516205e-01,6.222937e+03,3.862986e-04
5.400000e+01,6.949168e+01,3.157556e+01,2.434994e+03,1.500584e+03,0.000000e+00,0.000000e+00,1.500584e+03,1.146119e+04,3.222618e+01,1.397874e+03,2.142373e+03,1.020346e+00,3.516318e-01,6.216622e+03,3.863008e-04
5.408333e+01,6.950603e+01,3.155829e+01,2.427324e+03,1.501312e+03,0.000000e+00,0.000000e+00,1.501312e+03,1.146135e+04,3.220819e+01,1.397867e+03,2.142385e+03,1.019341e+00,3.516431e-01,6.210336e+03,3.863029e-04
5.416667e+01,6.952033e+01,3.154101e+01,2.419680e+03,1.502038e+03,0.000000e+00,0.000000e+00,1.502038e+03,1.146150e+04,3.219020e+01,1.397859e+03,2.142397e+03,1.018341e+00,3.516543e-01,6.204077e+03,3.863051e-04
5.425000e+01,6.953459e+01,3.152374e+01,2.412064e+03,1.502761e+03,0.000000e+00,0.000000e+00,1.502761e+03,1.146166e+04,3.217221e+01,1.397851e+03,2.142409e+03,1.017344e+00,3.516654e-01,6.197845e+03,3.863072e-04
5.433333e+01,6.954880e+01,3.150647e+01,2.404473e+03,1.503483e+03,0.000000e+00,0.000000e+00,1.503483e+03,1.146181e+04,3.215421e+01,1.397844e+03,2.142421e+03,1.016352e+00,3.516766e-01,6.191640e+03,3.863093e-04
5.441667e+01,6.956297e+01,3.148919e+01,2.396910e+03,1.504202e+03,0.000000e+00,0.000000e+00,1.504202e+03,1.146197e+04,3.213622e+01,1.397836e+03,2.142434e+03,1.015364e+00,3.516877e-01,6.185463e+03,3.863114e-04
5.450000e+01,6.957709e+01,3.147192e+01,2.389372e+03,1.504918e+03,0.000000e+00,0.000000e+00,1.504918e+03,1.146212e+04,3.211823e+01,1.397828e+03,2.142446e+03,1.014381e+00,3.516987e-01,6.179312e+03,3.863135e-04
5.458333e+01,6.959117e+01,3.145464e+01,2.381861e+03,1.505633e+03,0.000000e+00,0.000000e+00,1.505633e+03,1.146227e+04,3.210024e+01,1.397821e+03,2.142458e+03,1.013402e+00,3.517098e-01,6.173188e+03,3.863156e-04
5.466667e+01,6.960520e+01,3.143737e+01,2.374377e+03,1.506345e+03,0.000000e+00,0.000000e+00,1.506345e+03,1.146242e+04,3.208224e+01,1.397813e+03,2.142470e+03,1.012427e+00,3.517207e-01,6.167090e+03,3.863177e-04
5.475000e+01,6.961919e+01,3.142009e+01,2.366918e+03,1.507055e+03,0.000000e+00,0.000000e+00,1.507055e+03,1.146258e+04,3.206425e+01,1.397806e+03,2.142482e+03,1.011456e+00,3.517317e-01,6.161019e+03,3.863198e-04
5.483333e+01,6.963313e+01,3.140282e+01,2.359486e+03,1.507763e+03,0.000000e+00,0.000000e+00,1.507763e+03,1.146273e+04,3.204626e+01,1.397798e+03,2.142494e+03,1.010489e+00,3.517426e-01,6.154974e+03,3.863219e-04
5.491667e+01,6.964704e+01,3.138554e+01,2.352079e+03,1.508469e+03,0.000000e+00,0.000000e+00,1.508469e+03,1.146288e+04,3.202826e+01,1.397791e+03,2.142506e+03,1.009527e+00,3.517535e-01,6.148955e+03,3.863240e-04
5.500000e+01,6.966089e+01,3.136826e+01,2.344699e+03,1.509172e+03,0.000000e+00,0.000000e+00,1.509172e+03,1.146303e+04,3.201027e+01,1.397783e+03,2.142518e+03,1.008568e+00,3.517643e-01,6.142962e+03,3.863260e-04
5.508333e+01,6.967471e+01,3.135099e+01,2.337344e+03,1.509873e+03,0.000000e+00,0.000000e+00,1.509873e+03,1.146318e+04,3.199228e+01,1.397776e+03,2.142529e+03,1.007614e+00,3.517751e-01,6.136995e+03,3.863281e-04
5.516667e+01,6.968848e+01,3.133371e+01,2.330015e+03,1.510572e+03,0.000000e+00,0.000000e+00,1.510572e+03,1.146333e+04,3.197429e+01,1.397768e+03,2.142541e+03,1.006664e+00,3.517859e-01,6.131054e+03,3.863301e-04
5.525000e+01,6.970221e+01,3.131644e+01,2.322712e+03,1.511269e+03,0.000000e+00,0.000000e+00,1.511269e+03,1.146348e+04,3.195630e+01,1.397761e+03,2.142553e+03,1.005718e+00,3.517966e-01,6.125138e+03,3.863322e-04
5.533333e+01,6.971589e+01,3.129916e+01,2.315434e+03,1.511964e+03,0.000000e+00,0.000000e+00,1.511964e+03,1.146362e+04,3.193831e+01,1.397753e+03,2.142565e+03,1.004775e+00,3.518073e-01,6.119248e+03,3.863342e-04
5.541667e+01,6.972954e+01,3.128189e+01,2.308181e+03,1.512656e+03,0.000000e+00,0.000000e+00,1.512656e+03,1.146377e+04,3.192033e+01,1.397746e+03,2.142576e+03,1.003837e+00,3.518180e-01,6.113382e+03,3.863363e-04
5.550000e+01,6.974313e+01,3.126462e+01,2.300954e+03,1.513347e+03,0.000000e+00,0.000000e+00,1.513347e+03,1.146392e+04,3.190234e+01,1.397739e+03,2.142588e+03,1.002903e+00,3.518286e-01,6.107542e+03,3.863383e-04
5.558333e+01,6.975669e+01,3.124734e+01,2.293752e+03,1.514035e+03,0.000000e+00,0.000000e+00,1.514035e+03,1.146407e+04,3.188435e+01,1.397731e+03,2.142600e+03,1.001973e+00,3.518392e-01,6.101727e+03,3.863403e-04
5.566667e+01,6.977021e+01,3.123007e+01,2.286576e+03,1.514721e+03,0.000000e+00,0.000000e+00,1.514721e+03,1.146421e+04,3.186637e+01,1.397724e+03,2.142611e+03,1.001047e+00,3.518498e-01,6.095937e+03,3.863423e-04
5.575000e+01,6.978368e+01,3.121280e+01,2.279424e+03,1.515405e+03,0.000000e+00,0.000000e+00,1.515405e+03,1.146436e+04,3.184839e+01,1.397717e+03,2.142623e+03,1.000125e+00,3.518603e-01,6.090172e+03,3.863444e-04
5.583333e+01,6.979711e+01,3.119553e+01,2.272298e+03,1.516086e+03,0.000000e+00,0.000000e+00,1.516086e+03,1.146450e+04,3.183041e+01,1.397710e+03,2.142634e+03,9.992064e-01,3.518708e-01,6.084431e+03,3.863464e-04
5.591667e+01,6.981050e+01,3.117826e+01,2.265196e+03,1.516766e+03,0.000000e+00,0.000000e+00,1.516766e+03,1.146465e+04,3.181243e+01,1.397702e+03,2.142646e+03,9.982919e-01,3.518813e-01,6.078715e+03,3.863484e-04
5.600000e+01,6.982384e+01,3.116099e+01,2.258119e+03,1.517443e+03,0.000000e+00,0.000000e+00,1.517443e+03,1.146479e+04,3.179445e+01,1.397695e+03,2.142657e+03,9.973814e-01,3.518917e-01,6.073023e+03,3.863503e-04
5.608333e+01,6.983715e+01,3.114373e+01,2.251067e+03,1.518119e+03,0.000000e+00,0.000000e+00,1.518119e+03,1.146494e+04,3.177647e+01,1.397688e+03,2.142668e+03,9.964746e-01,3.519021e-01,6.067355e+03,3.863523e-04
5.616667e+01,6.985041e+01,3.112646e+01,2.244039e+03,1.518792e+03,0.000000e+00,0.000000e+00,1.518792e+03,1.146508e+04,3.175850e+01,1.397681e+03,2.142680e+03,9.955717e-01,3.519124e-01,6.061711e+03,3.863543e-04
5.625000e+01,6.986363e+01,3.110920e+01,2.237036e+03,1.519463e+03,0.000000e+00,0.000000e+00,1.519463e+03,1.146523e+04,3.174053e+01,1.397674e+03,2.142691e+03,9.946727e-01,3.519227e-01,6.056091e+03,3.863563e-04
5.633333e+01,6.987681e+01,3.109194e+01,2.230058e+03,1.520132e+03,0.000000e+00,0.000000e+00,1.520132e+03,1.146537e+04,3.172256e+01,1.397667e+03,2.142702e+03,9.937774e-01,3.519330e-01,6.050495e+03,3.863583e-04
5.641667e+01,6.988995e+01,3.107468e+01,2.223104e+03,1.520799e+03,0.000000e+00,0.000000e+00,1.520799e+03,1.146551e+04,3.170459e+01,1.397659e+03,2.142713e+03,9.928858e-01,3.519433e-01,6.044923e+03,3.863602e-04
5.650000e+01,6.990305e+01,3.105742e+01,2.216174e+03,1.521464e+03,0.000000e+00,0.000000e+00,1.521464e+03,1.146565e+04,3.168662e+01,1.397652e+03,2.142725e+03,9.919980e-01,3.519535e-01,6.039374e+03,3.863622e-04
5.658333e+01,6.991611e+01,3.104016e+01,2.209268e+03,1.522127e+03,0.000000e+00,0.000000e+00,1.522127e+03,1.146579e+04,3.166866e+01,1.397645e+03,2.142736e+03,9.911140e-01,3.519637e-01,6.033848e+03,3.863641e-04
5.666667e+01,6.992912e+01,3.102291e+01,2.202387e+03,1.522787e+03,0.000000e+00,0.000000e+00,1.522787e+03,1.146594e+04,3.165070e+01,1.397638e+03,2.142747e+03,9.902336e-01,3.519738e-01,6.028346e+03,3.863661e-04
5.675000e+01,6.994210e+01,3.100566e+01,2.195529e+03,1.523446e+03,0.000000e+00,0.000000e+00,1.523446e+03,1.146608e+04,3.163274e+01,1.397631e+03,2.142758e+03,9.893570e-01,3.519839e-01,6.022867e+03,3.863680e-04
5.683333e+01,6.995504e+01,3.098841e+01,2.188696e+03,1.524103e+03,0.000000e+00,0.000000e+00,1.524103e+03,1.146622e+04,3.161478e+01,1.397624e+03,2.142769e+03,9.884840e-01,3.519940e-01,6.017411e+03,3.863699e-04
5.691667e+01,6.996793e+01,3.097116e+01,2.181886e+03,1.524757e+03,0.000000e+00,0.000000e+00,1.524757e+03,1.146636e+04,3.159683e+01,1.397617e+03,2.142780e+03,9.876146e-01,3.520041e-01,6.011978e+03,3.863719e-04
5.700000e+01,6.998079e+01,3.095391e+01,2.175100e+03,1.525410e+03,0.000000e+00,0.000000e+00,1.525410e+03,1.146649e+04,3.157888e+01,1.397610e+03,2.142791e+03,9.867489e-01,3.520141e-01,6.006568e+03,3.863738e-04
5.708333e+01,6.999360e+01,3.093667e+01,2.168338e+03,1.526060e+03,0.000000e+00,0.000000e+00,1.526060e+03,1.146663e+04,3.156093e+01,1.397603e+03,2.142802e+03,9.858868e-01,3.520241e-01,6.001181e+03,3.863757e-04
5.716667e+01,7.000638e+01,3.091943e+01,2.161599e+03,1.526709e+03,0.000000e+00,0.000000e+00,1.526709e+03,1.146677e+04,3.154299e+01,1.397597e+03,2.142813e+03,9.850282e-01,3.520340e-01,5.995816e+03,3.863776e-04
5.725000e+01,7.001911e+01,3.090219e+01,2.154884e+03,1.527355e+03,0.000000e+00,0.000000e+00,1.527355e+03,1.146691e+04,3.152504e+01,1.397590e+03,2.142824e+03,9.841733e-01,3.520439e-01,5.990473e+03,3.863795e-04
5.733333e+01,7.003181e+01,3.088495e+01,2.148192e+03,1.528000e+03,0.000000e+00,0.000000e+00,1.528000e+03,1.146705e+04,3.150711e+01,1.397583e+03,2.142834e+03,9.833219e-01,3.520538e-01,5.985153e+03,3.863814e-04
5.741667e+01,7.004447e+01,3.086772e+01,2.141524e+03,1.528642e+03,0.000000e+00,0.000000e+00,1.528642e+03,1.146718e+04,3.148917e+01,1.397576e+03,2.142845e+03,9.824740e-01,3.520637e-01,5.979855e+03,3.863833e-04
5.750000e+01,7.005709e+01,3.085049e+01,2.134879e+03,1.529282e+03,0.000000e+00,0.000000e+00,1.529282e+03,1.146732e+04,3.147124e+01,1.397569e+03,2.142856e+03,9.816297e-01,3.520735e-01,5.974579e+03,3.863852e-04
